"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0000525","서울 강남구","(주)만정에너지 삼보주유소","서울 강남구 봉은사로 433 (삼성동)","2020년 08월","GS칼텍스","일반","2079.00","1869.00","1689.00","1359.00"
"A0000525","서울 강남구","(주)만정에너지 삼보주유소","서울 강남구 봉은사로 433 (삼성동)","2020년 09월","GS칼텍스","일반","2079.00","1895.33","1689.00","1359.00"
"A0000525","서울 강남구","(주)만정에너지 삼보주유소","서울 강남구 봉은사로 433 (삼성동)","2020년 10월","GS칼텍스","일반","2079.00","1913.00","1689.00","1359.00"
"A0000525","서울 강남구","(주)만정에너지 삼보주유소","서울 강남구 봉은사로 433 (삼성동)","2020년 11월","GS칼텍스","일반","2079.00","1913.00","1689.00","1359.00"
"A0000525","서울 강남구","(주)만정에너지 삼보주유소","서울 강남구 봉은사로 433 (삼성동)","2020년 12월","GS칼텍스","일반","2104.81","1931.71","1697.06","1359.00"
"A0001219","서울 강남구","(주)보성 세곡주유소","서울 강남구  헌릉로 731 (세곡동)","2020년 01월","SK에너지","셀프","0.00","1539.52","1379.52","0.00"
"A0001219","서울 강남구","(주)보성 세곡주유소","서울 강남구  헌릉로 731 (세곡동)","2020년 02월","SK에너지","셀프","0.00","1539.48","1382.24","0.00"
"A0001219","서울 강남구","(주)보성 세곡주유소","서울 강남구  헌릉로 731 (세곡동)","2020년 03월","SK에너지","셀프","0.00","1497.32","1333.52","0.00"
"A0001219","서울 강남구","(주)보성 세곡주유소","서울 강남구  헌릉로 731 (세곡동)","2020년 04월","SK에너지","셀프","0.00","1357.87","1184.87","0.00"
"A0001219","서울 강남구","(주)보성 세곡주유소","서울 강남구  헌릉로 731 (세곡동)","2020년 05월","SK에너지","셀프","0.00","1266.03","1109.52","0.00"
"A0001219","서울 강남구","(주)보성 세곡주유소","서울 강남구  헌릉로 731 (세곡동)","2020년 06월","SK에너지","셀프","0.00","1314.73","1146.93","0.00"
"A0001219","서울 강남구","(주)보성 세곡주유소","서울 강남구  헌릉로 731 (세곡동)","2020년 07월","SK에너지","셀프","0.00","1371.45","1175.00","0.00"
"A0001219","서울 강남구","(주)보성 세곡주유소","서울 강남구  헌릉로 731 (세곡동)","2020년 08월","SK에너지","셀프","0.00","1375.00","1175.00","0.00"
"A0001219","서울 강남구","(주)보성 세곡주유소","서울 강남구  헌릉로 731 (세곡동)","2020년 09월","SK에너지","셀프","0.00","1375.00","1175.00","0.00"
"A0001219","서울 강남구","(주)보성 세곡주유소","서울 강남구  헌릉로 731 (세곡동)","2020년 10월","SK에너지","셀프","0.00","1369.58","1170.48","0.00"
"A0001219","서울 강남구","(주)보성 세곡주유소","서울 강남구  헌릉로 731 (세곡동)","2020년 11월","SK에너지","셀프","0.00","1360.87","1162.33","0.00"
"A0001219","서울 강남구","(주)보성 세곡주유소","서울 강남구  헌릉로 731 (세곡동)","2020년 12월","SK에너지","셀프","0.00","1374.61","1174.61","0.00"
"A0009061","서울 강남구","(주)선진도곡주유소","서울 강남구 도곡로 162 (도곡동)","2020년 01월","S-OIL","일반","1790.00","1641.45","1499.00","0.00"
"A0009061","서울 강남구","(주)선진도곡주유소","서울 강남구 도곡로 162 (도곡동)","2020년 02월","S-OIL","일반","1790.00","1635.00","1493.48","0.00"
"A0009061","서울 강남구","(주)선진도곡주유소","서울 강남구 도곡로 162 (도곡동)","2020년 03월","S-OIL","일반","1749.68","1570.29","1424.81","0.00"
"A0009061","서울 강남구","(주)선진도곡주유소","서울 강남구 도곡로 162 (도곡동)","2020년 04월","S-OIL","일반","1615.67","1443.57","1254.67","0.00"
"A0009061","서울 강남구","(주)선진도곡주유소","서울 강남구 도곡로 162 (도곡동)","2020년 05월","S-OIL","일반","1502.58","1355.97","1163.87","0.00"
"A0009061","서울 강남구","(주)선진도곡주유소","서울 강남구 도곡로 162 (도곡동)","2020년 06월","S-OIL","일반","1512.67","1382.87","1200.33","0.00"
"A0009061","서울 강남구","(주)선진도곡주유소","서울 강남구 도곡로 162 (도곡동)","2020년 07월","S-OIL","일반","1539.03","1405.65","1230.65","0.00"
"A0009061","서울 강남구","(주)선진도곡주유소","서울 강남구 도곡로 162 (도곡동)","2020년 08월","S-OIL","일반","1550.00","1417.58","1245.32","0.00"
"A0009061","서울 강남구","(주)선진도곡주유소","서울 강남구 도곡로 162 (도곡동)","2020년 09월","S-OIL","일반","1568.67","1416.60","1255.00","0.00"
"A0009061","서울 강남구","(주)선진도곡주유소","서울 강남구 도곡로 162 (도곡동)","2020년 10월","S-OIL","일반","1570.00","1415.00","1250.87","0.00"
"A0009061","서울 강남구","(주)선진도곡주유소","서울 강남구 도곡로 162 (도곡동)","2020년 11월","S-OIL","일반","1548.33","1415.00","1218.20","0.00"
"A0009061","서울 강남구","(주)선진도곡주유소","서울 강남구 도곡로 162 (도곡동)","2020년 12월","S-OIL","일반","1566.94","1431.45","1231.45","0.00"
"A0001217","서울 강남구","(주)소모에너지 쎈트럴주유소","서울 강남구 삼성로 335","2020년 01월","GS칼텍스","일반","2146.19","1996.84","1816.29","1356.29"
"A0001217","서울 강남구","(주)소모에너지 쎈트럴주유소","서울 강남구 삼성로 335","2020년 02월","GS칼텍스","일반","2125.59","1971.59","1791.41","1325.14"
"A0001217","서울 강남구","(주)소모에너지 쎈트럴주유소","서울 강남구 삼성로 335","2020년 03월","GS칼텍스","일반","2081.77","1927.77","1753.87","1329.00"
"A0001217","서울 강남구","(주)소모에너지 쎈트럴주유소","서울 강남구 삼성로 335","2020년 04월","GS칼텍스","일반","1974.33","1820.33","1649.33","1200.00"
"A0001217","서울 강남구","(주)소모에너지 쎈트럴주유소","서울 강남구 삼성로 335","2020년 05월","GS칼텍스","일반","1907.19","1754.52","1584.48","1052.21"
"A0001217","서울 강남구","(주)소모에너지 쎈트럴주유소","서울 강남구 삼성로 335","2020년 06월","GS칼텍스","일반","2015.27","1861.27","1682.67","1098.00"
"A0001217","서울 강남구","(주)소모에너지 쎈트럴주유소","서울 강남구 삼성로 335","2020년 07월","GS칼텍스","일반","2039.58","1885.58","1695.77","0.00"
"A0001217","서울 강남구","(주)소모에너지 쎈트럴주유소","서울 강남구 삼성로 335","2020년 08월","GS칼텍스","일반","2038.61","1884.61","1689.00","0.00"
"A0001217","서울 강남구","(주)소모에너지 쎈트럴주유소","서울 강남구 삼성로 335","2020년 09월","GS칼텍스","일반","2064.00","1911.00","1689.00","0.00"
"A0001217","서울 강남구","(주)소모에너지 쎈트럴주유소","서울 강남구 삼성로 335","2020년 10월","GS칼텍스","일반","2066.03","1912.03","1689.00","1138.00"
"A0001217","서울 강남구","(주)소모에너지 쎈트럴주유소","서울 강남구 삼성로 335","2020년 11월","GS칼텍스","일반","2049.00","1895.00","1671.00","1115.20"
"A0001217","서울 강남구","(주)소모에너지 쎈트럴주유소","서울 강남구 삼성로 335","2020년 12월","GS칼텍스","일반","2067.97","1915.58","1683.97","1100.00"
"A0001213","서울 강남구","(주)중앙에너비스 수서지점","서울 강남구 광평로 202 (수서동)","2020년 01월","SK에너지","셀프","1859.61","1645.10","1478.65","0.00"
"A0001213","서울 강남구","(주)중앙에너비스 수서지점","서울 강남구 광평로 202 (수서동)","2020년 02월","SK에너지","셀프","1760.07","1588.00","1428.00","0.00"
"A0001213","서울 강남구","(주)중앙에너비스 수서지점","서울 강남구 광평로 202 (수서동)","2020년 03월","SK에너지","셀프","1725.10","1535.42","1371.55","0.00"
"A0001213","서울 강남구","(주)중앙에너비스 수서지점","서울 강남구 광평로 202 (수서동)","2020년 04월","SK에너지","셀프","1610.67","1396.67","1204.67","0.00"
"A0001213","서울 강남구","(주)중앙에너비스 수서지점","서울 강남구 광평로 202 (수서동)","2020년 05월","SK에너지","셀프","1594.13","1354.13","1154.13","0.00"
"A0001213","서울 강남구","(주)중앙에너비스 수서지점","서울 강남구 광평로 202 (수서동)","2020년 06월","SK에너지","셀프","1665.67","1425.67","1219.00","0.00"
"A0001213","서울 강남구","(주)중앙에너비스 수서지점","서울 강남구 광평로 202 (수서동)","2020년 07월","SK에너지","셀프","1708.00","1468.00","1258.00","0.00"
"A0001213","서울 강남구","(주)중앙에너비스 수서지점","서울 강남구 광평로 202 (수서동)","2020년 08월","SK에너지","셀프","1699.61","1466.39","1262.52","0.00"
"A0001213","서울 강남구","(주)중앙에너비스 수서지점","서울 강남구 광평로 202 (수서동)","2020년 09월","SK에너지","셀프","1698.00","1459.00","1253.67","0.00"
"A0001213","서울 강남구","(주)중앙에너비스 수서지점","서울 강남구 광평로 202 (수서동)","2020년 10월","SK에너지","셀프","1698.00","1460.26","1241.87","0.00"
"A0001213","서울 강남구","(주)중앙에너비스 수서지점","서울 강남구 광평로 202 (수서동)","2020년 11월","SK에너지","셀프","1698.00","1442.33","1233.33","0.00"
"A0001213","서울 강남구","(주)중앙에너비스 수서지점","서울 강남구 광평로 202 (수서동)","2020년 12월","SK에너지","셀프","1709.61","1475.10","1275.10","0.00"
"A0009710","서울 강남구","SK논현주유소","서울 강남구 논현로 747 (논현동)","2020년 01월","SK에너지","일반","2148.00","1948.00","1813.00","1350.00"
"A0009710","서울 강남구","SK논현주유소","서울 강남구 논현로 747 (논현동)","2020년 02월","SK에너지","일반","2148.00","1948.00","1813.00","1350.00"
"A0009710","서울 강남구","SK논현주유소","서울 강남구 논현로 747 (논현동)","2020년 03월","SK에너지","일반","2113.16","1905.10","1769.29","1350.00"
"A0009710","서울 강남구","SK논현주유소","서울 강남구 논현로 747 (논현동)","2020년 04월","SK에너지","일반","2039.00","1788.00","1646.33","1350.00"
"A0009710","서울 강남구","SK논현주유소","서울 강남구 논현로 747 (논현동)","2020년 05월","SK에너지","일반","1998.00","1738.00","1598.00","1350.00"
"A0009710","서울 강남구","SK논현주유소","서울 강남구 논현로 747 (논현동)","2020년 06월","SK에너지","일반","2028.00","1768.00","1628.00","1350.00"
"A0009710","서울 강남구","SK논현주유소","서울 강남구 논현로 747 (논현동)","2020년 07월","SK에너지","일반","2048.00","1788.00","1648.00","1350.00"
"A0009710","서울 강남구","SK논현주유소","서울 강남구 논현로 747 (논현동)","2020년 08월","SK에너지","일반","2048.00","1788.00","1648.00","1350.00"
"A0009710","서울 강남구","SK논현주유소","서울 강남구 논현로 747 (논현동)","2020년 09월","SK에너지","일반","2048.00","1788.00","1648.00","1350.00"
"A0009710","서울 강남구","SK논현주유소","서울 강남구 논현로 747 (논현동)","2020년 10월","SK에너지","일반","2048.00","1788.00","1648.00","1350.00"
"A0009710","서울 강남구","SK논현주유소","서울 강남구 논현로 747 (논현동)","2020년 11월","SK에너지","일반","2048.00","1788.00","1648.00","1350.00"
"A0009710","서울 강남구","SK논현주유소","서울 강남구 논현로 747 (논현동)","2020년 12월","SK에너지","일반","2090.58","1867.35","1691.23","1350.00"
"A0010207","서울 강남구","SK서광주유소","서울 강남구 역삼로 142","2020년 01월","SK에너지","셀프","1780.00","1625.00","1475.00","0.00"
"A0010207","서울 강남구","SK서광주유소","서울 강남구 역삼로 142","2020년 02월","SK에너지","셀프","1745.52","1590.52","1440.52","0.00"
"A0010207","서울 강남구","SK서광주유소","서울 강남구 역삼로 142","2020년 03월","SK에너지","셀프","1698.39","1543.39","1393.39","0.00"
"A0010207","서울 강남구","SK서광주유소","서울 강남구 역삼로 142","2020년 04월","SK에너지","셀프","1585.67","1437.67","1287.67","0.00"
"A0010207","서울 강남구","SK서광주유소","서울 강남구 역삼로 142","2020년 05월","SK에너지","셀프","1500.65","1355.65","1205.65","0.00"
"A0010207","서울 강남구","SK서광주유소","서울 강남구 역삼로 142","2020년 06월","SK에너지","셀프","1511.00","1366.33","1195.00","0.00"
"A0010207","서울 강남구","SK서광주유소","서울 강남구 역삼로 142","2020년 07월","SK에너지","셀프","1545.81","1400.81","1200.81","0.00"
"A0010207","서울 강남구","SK서광주유소","서울 강남구 역삼로 142","2020년 08월","SK에너지","셀프","1553.61","1415.00","1215.00","0.00"
"A0010207","서울 강남구","SK서광주유소","서울 강남구 역삼로 142","2020년 09월","SK에너지","셀프","1549.00","1415.00","1215.00","0.00"
"A0010207","서울 강남구","SK서광주유소","서울 강남구 역삼로 142","2020년 10월","SK에너지","셀프","1549.00","1415.00","1215.00","0.00"
"A0010207","서울 강남구","SK서광주유소","서울 강남구 역삼로 142","2020년 11월","SK에너지","셀프","1545.27","1387.00","1187.00","0.00"
"A0010207","서울 강남구","SK서광주유소","서울 강남구 역삼로 142","2020년 12월","SK에너지","셀프","1571.45","1411.45","1211.45","0.00"
"A0010235","서울 강남구","SK에너지(주) 매봉주유소","서울 강남구 언주로 307","2020년 01월","SK에너지","셀프","1875.00","1675.00","1535.00","0.00"
"A0010235","서울 강남구","SK에너지(주) 매봉주유소","서울 강남구 언주로 307","2020년 02월","SK에너지","셀프","1841.90","1641.90","1501.07","0.00"
"A0010235","서울 강남구","SK에너지(주) 매봉주유소","서울 강남구 언주로 307","2020년 03월","SK에너지","셀프","1795.77","1595.77","1464.87","0.00"
"A0010235","서울 강남구","SK에너지(주) 매봉주유소","서울 강남구 언주로 307","2020년 04월","SK에너지","셀프","1665.67","1462.70","1323.27","0.00"
"A0010235","서울 강남구","SK에너지(주) 매봉주유소","서울 강남구 언주로 307","2020년 05월","SK에너지","셀프","1552.42","1352.42","1200.94","0.00"
"A0010235","서울 강남구","SK에너지(주) 매봉주유소","서울 강남구 언주로 307","2020년 06월","SK에너지","셀프","1544.05","1391.32","1222.37","0.00"
"A0010235","서울 강남구","SK에너지(주) 매봉주유소","서울 강남구 언주로 307","2020년 07월","SK에너지","셀프","1565.00","1415.00","1245.00","0.00"
"A0010235","서울 강남구","SK에너지(주) 매봉주유소","서울 강남구 언주로 307","2020년 08월","SK에너지","셀프","1565.00","1415.00","1245.00","0.00"
"A0010235","서울 강남구","SK에너지(주) 매봉주유소","서울 강남구 언주로 307","2020년 09월","SK에너지","셀프","1565.00","1415.00","1242.40","0.00"
"A0010235","서울 강남구","SK에너지(주) 매봉주유소","서울 강남구 언주로 307","2020년 10월","SK에너지","셀프","1565.00","1415.00","1239.00","0.00"
"A0010235","서울 강남구","SK에너지(주) 매봉주유소","서울 강남구 언주로 307","2020년 11월","SK에너지","셀프","1565.00","1415.00","1217.40","0.00"
"A0010235","서울 강남구","SK에너지(주) 매봉주유소","서울 강남구 언주로 307","2020년 12월","SK에너지","셀프","1582.10","1433.71","1233.71","0.00"
"A0010236","서울 강남구","SK에너지㈜ 진달래주유소","서울 강남구 도곡로 208","2020년 01월","SK에너지","일반","1795.65","1655.97","1519.97","0.00"
"A0010236","서울 강남구","SK에너지㈜ 진달래주유소","서울 강남구 도곡로 208","2020년 02월","SK에너지","일반","1775.00","1631.48","1493.83","0.00"
"A0010236","서울 강남구","SK에너지㈜ 진달래주유소","서울 강남구 도곡로 208","2020년 03월","SK에너지","일반","1733.26","1578.35","1450.35","0.00"
"A0010236","서울 강남구","SK에너지㈜ 진달래주유소","서울 강남구 도곡로 208","2020년 04월","SK에너지","일반","1597.73","1446.67","1300.67","0.00"
"A0010236","서울 강남구","SK에너지㈜ 진달래주유소","서울 강남구 도곡로 208","2020년 05월","SK에너지","일반","1505.29","1363.19","1209.32","0.00"
"A0010236","서울 강남구","SK에너지㈜ 진달래주유소","서울 강남구 도곡로 208","2020년 06월","SK에너지","일반","1545.00","1415.00","1248.67","0.00"
"A0010236","서울 강남구","SK에너지㈜ 진달래주유소","서울 강남구 도곡로 208","2020년 07월","SK에너지","일반","1549.00","1419.00","1254.00","0.00"
"A0010236","서울 강남구","SK에너지㈜ 진달래주유소","서울 강남구 도곡로 208","2020년 08월","SK에너지","일반","1549.00","1419.00","1254.00","0.00"
"A0010236","서울 강남구","SK에너지㈜ 진달래주유소","서울 강남구 도곡로 208","2020년 09월","SK에너지","일반","1547.27","1417.27","1247.50","0.00"
"A0010236","서울 강남구","SK에너지㈜ 진달래주유소","서울 강남구 도곡로 208","2020년 10월","SK에너지","일반","1545.00","1415.00","1230.36","0.00"
"A0010236","서울 강남구","SK에너지㈜ 진달래주유소","서울 강남구 도곡로 208","2020년 11월","SK에너지","일반","1545.00","1415.00","1215.00","0.00"
"A0010236","서울 강남구","SK에너지㈜ 진달래주유소","서울 강남구 도곡로 208","2020년 12월","SK에너지","일반","1563.06","1433.71","1233.06","0.00"
"A0009715","서울 강남구","㈜새서울석유 새서울주유소","서울 강남구 압구정로 154","2020년 01월","현대오일뱅크","일반","2047.00","1838.00","1659.00","1350.00"
"A0009715","서울 강남구","㈜새서울석유 새서울주유소","서울 강남구 압구정로 154","2020년 02월","현대오일뱅크","일반","2024.24","1807.66","1627.93","1350.00"
"A0009715","서울 강남구","㈜새서울석유 새서울주유소","서울 강남구 압구정로 154","2020년 03월","현대오일뱅크","일반","1976.35","1754.45","1554.45","0.00"
"A0009715","서울 강남구","㈜새서울석유 새서울주유소","서울 강남구 압구정로 154","2020년 04월","현대오일뱅크","일반","1883.13","1633.80","1462.63","1328.00"
"A0009715","서울 강남구","㈜새서울석유 새서울주유소","서울 강남구 압구정로 154","2020년 05월","현대오일뱅크","일반","1857.00","1576.68","1405.39","1350.00"
"A0009715","서울 강남구","㈜새서울석유 새서울주유소","서울 강남구 압구정로 154","2020년 06월","현대오일뱅크","일반","1881.60","1599.67","1419.67","0.00"
"A0009715","서울 강남구","㈜새서울석유 새서울주유소","서울 강남구 압구정로 154","2020년 07월","현대오일뱅크","일반","1898.00","1655.06","1475.06","0.00"
"A0009715","서울 강남구","㈜새서울석유 새서울주유소","서울 강남구 압구정로 154","2020년 08월","현대오일뱅크","일반","1898.00","1657.00","1477.00","0.00"
"A0009715","서울 강남구","㈜새서울석유 새서울주유소","서울 강남구 압구정로 154","2020년 09월","현대오일뱅크","일반","1894.67","1653.67","1470.33","0.00"
"A0009715","서울 강남구","㈜새서울석유 새서울주유소","서울 강남구 압구정로 154","2020년 10월","현대오일뱅크","일반","1878.00","1637.00","1437.00","0.00"
"A0009715","서울 강남구","㈜새서울석유 새서울주유소","서울 강남구 압구정로 154","2020년 11월","현대오일뱅크","일반","1868.00","1624.33","1424.00","0.00"
"A0009715","서울 강남구","㈜새서울석유 새서울주유소","서울 강남구 압구정로 154","2020년 12월","현대오일뱅크","일반","1879.29","1637.71","1438.65","1328.00"
"A0001171","서울 강남구","갤러리아주유소","서울 강남구 압구정로 426","2020년 01월","SK에너지","일반","2285.00","1995.00","1889.90","1337.58"
"A0001171","서울 강남구","갤러리아주유소","서울 강남구 압구정로 426","2020년 02월","SK에너지","일반","2283.24","1993.24","1864.10","1333.93"
"A0001171","서울 강남구","갤러리아주유소","서울 강남구 압구정로 426","2020년 03월","SK에너지","일반","2246.48","1955.48","1803.84","1306.39"
"A0001171","서울 강남구","갤러리아주유소","서울 강남구 압구정로 426","2020년 04월","SK에너지","일반","2143.00","1854.27","1686.67","940.00"
"A0001171","서울 강남구","갤러리아주유소","서울 강남구 압구정로 426","2020년 05월","SK에너지","일반","2063.52","1773.87","1594.74","910.00"
"A0001171","서울 강남구","갤러리아주유소","서울 강남구 압구정로 426","2020년 06월","SK에너지","일반","2074.90","1790.50","1618.80","1113.13"
"A0001171","서울 강남구","갤러리아주유소","서울 강남구 압구정로 426","2020년 07월","SK에너지","일반","2086.74","1824.19","1646.45","1250.00"
"A0001171","서울 강남구","갤러리아주유소","서울 강남구 압구정로 426","2020년 08월","SK에너지","일반","2097.00","1839.00","1654.32","1250.00"
"A0001171","서울 강남구","갤러리아주유소","서울 강남구 압구정로 426","2020년 09월","SK에너지","일반","2106.00","1848.00","1659.00","1250.00"
"A0001171","서울 강남구","갤러리아주유소","서울 강남구 압구정로 426","2020년 10월","SK에너지","일반","2106.00","1848.00","1659.00","1250.00"
"A0001171","서울 강남구","갤러리아주유소","서울 강남구 압구정로 426","2020년 11월","SK에너지","일반","2097.33","1848.00","1659.00","1250.00"
"A0001171","서울 강남구","갤러리아주유소","서울 강남구 압구정로 426","2020년 12월","SK에너지","일반","2099.77","1868.90","1671.42","1275.16"
"A0001176","서울 강남구","경원주유소","서울 강남구 도산대로 428 (청담동)","2020년 01월","S-OIL","일반","2279.10","1989.00","1886.61","0.00"
"A0001176","서울 강남구","경원주유소","서울 강남구 도산대로 428 (청담동)","2020년 02월","S-OIL","일반","2280.00","1989.00","1871.72","0.00"
"A0001176","서울 강남구","경원주유소","서울 강남구 도산대로 428 (청담동)","2020년 03월","S-OIL","일반","2251.77","1958.71","1807.90","0.00"
"A0001176","서울 강남구","경원주유소","서울 강남구 도산대로 428 (청담동)","2020년 04월","S-OIL","일반","2146.43","1854.33","1693.23","0.00"
"A0001176","서울 강남구","경원주유소","서울 강남구 도산대로 428 (청담동)","2020년 05월","S-OIL","일반","2065.32","1772.74","1595.65","0.00"
"A0001176","서울 강남구","경원주유소","서울 강남구 도산대로 428 (청담동)","2020년 06월","S-OIL","일반","2071.60","1788.67","1617.27","0.00"
"A0001176","서울 강남구","경원주유소","서울 강남구 도산대로 428 (청담동)","2020년 07월","S-OIL","일반","2085.35","1819.52","1645.26","0.00"
"A0001176","서울 강남구","경원주유소","서울 강남구 도산대로 428 (청담동)","2020년 08월","S-OIL","일반","2094.39","1833.39","1653.94","0.00"
"A0001176","서울 강남구","경원주유소","서울 강남구 도산대로 428 (청담동)","2020년 09월","S-OIL","일반","2106.00","1845.00","1664.00","0.00"
"A0001176","서울 강남구","경원주유소","서울 강남구 도산대로 428 (청담동)","2020년 10월","S-OIL","일반","2106.00","1845.00","1664.00","0.00"
"A0001176","서울 강남구","경원주유소","서울 강남구 도산대로 428 (청담동)","2020년 11월","S-OIL","일반","2106.00","1845.00","1664.00","0.00"
"A0001176","서울 강남구","경원주유소","서울 강남구 도산대로 428 (청담동)","2020년 12월","S-OIL","일반","2106.32","1860.26","1672.68","0.00"
"A0009733","서울 강남구","논현동주유소","서울 강남구 학동로 229 (논현동)","2020년 01월","GS칼텍스","셀프","1860.00","1697.00","1556.90","1250.00"
"A0009733","서울 강남구","논현동주유소","서울 강남구 학동로 229 (논현동)","2020년 02월","GS칼텍스","셀프","1842.59","1666.38","1521.59","1250.00"
"A0009733","서울 강남구","논현동주유소","서울 강남구 학동로 229 (논현동)","2020년 03월","GS칼텍스","셀프","1819.48","1629.84","1503.52","1229.03"
"A0009733","서울 강남구","논현동주유소","서울 강남구 학동로 229 (논현동)","2020년 04월","GS칼텍스","셀프","1760.87","1559.27","1460.47","1193.33"
"A0009733","서울 강남구","논현동주유소","서울 강남구 학동로 229 (논현동)","2020년 05월","GS칼텍스","셀프","1668.26","1468.26","1355.42","1153.23"
"A0009733","서울 강남구","논현동주유소","서울 강남구 학동로 229 (논현동)","2020년 06월","GS칼텍스","셀프","1702.87","1510.20","1370.80","1150.00"
"A0009733","서울 강남구","논현동주유소","서울 강남구 학동로 229 (논현동)","2020년 07월","GS칼텍스","셀프","1717.00","1527.00","1376.00","1200.00"
"A0009733","서울 강남구","논현동주유소","서울 강남구 학동로 229 (논현동)","2020년 08월","GS칼텍스","셀프","1717.00","1527.00","1378.74","1200.00"
"A0009733","서울 강남구","논현동주유소","서울 강남구 학동로 229 (논현동)","2020년 09월","GS칼텍스","셀프","1717.00","1527.00","1366.80","1200.00"
"A0009733","서울 강남구","논현동주유소","서울 강남구 학동로 229 (논현동)","2020년 10월","GS칼텍스","셀프","1694.96","1508.97","1351.48","1180.56"
"A0009705","서울 강남구","대교주유소","서울 강남구 강남대로 640 (신사동)","2020년 01월","SK에너지","일반","1999.00","1799.00","1599.00","0.00"
"A0009705","서울 강남구","대교주유소","서울 강남구 강남대로 640 (신사동)","2020년 02월","SK에너지","일반","1998.07","1799.00","1599.00","0.00"
"A0009705","서울 강남구","대교주유소","서울 강남구 강남대로 640 (신사동)","2020년 03월","SK에너지","일반","1968.35","1768.65","1568.65","0.00"
"A0009705","서울 강남구","대교주유소","서울 강남구 강남대로 640 (신사동)","2020년 04월","SK에너지","일반","1885.67","1649.00","1449.00","0.00"
"A0009705","서울 강남구","대교주유소","서울 강남구 강남대로 640 (신사동)","2020년 05월","SK에너지","일반","1810.68","1580.03","1380.03","0.00"
"A0009705","서울 강남구","대교주유소","서울 강남구 강남대로 640 (신사동)","2020년 06월","SK에너지","일반","1750.00","1550.00","1350.00","0.00"
"A0009705","서울 강남구","대교주유소","서울 강남구 강남대로 640 (신사동)","2020년 07월","SK에너지","일반","1750.00","1550.00","1350.00","0.00"
