"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0009645","서울 강북구","대성석유(주)신광주유소","서울 강북구 삼양로 484","2021년 12월","GS칼텍스","일반","0.00","1629.84","1457.90","1216.13"
"A0009610","서울 강북구","덕릉로주유소","서울 강북구 덕릉로 158 (번동)","2021년 07월","S-OIL","셀프","0.00","1611.68","1412.48","0.00"
"A0009610","서울 강북구","덕릉로주유소","서울 강북구 덕릉로 158 (번동)","2021년 08월","S-OIL","셀프","0.00","1630.13","1426.29","0.00"
"A0009610","서울 강북구","덕릉로주유소","서울 강북구 덕릉로 158 (번동)","2021년 09월","S-OIL","셀프","0.00","1615.20","1412.50","0.00"
"A0009610","서울 강북구","덕릉로주유소","서울 강북구 덕릉로 158 (번동)","2021년 10월","S-OIL","셀프","0.00","1694.81","1495.06","0.00"
"A0009610","서울 강북구","덕릉로주유소","서울 강북구 덕릉로 158 (번동)","2021년 11월","S-OIL","셀프","0.00","1688.60","1509.87","0.00"
"A0009610","서울 강북구","덕릉로주유소","서울 강북구 덕릉로 158 (번동)","2021년 12월","S-OIL","셀프","0.00","1593.10","1426.90","0.00"
"A0009678","서울 강북구","북서울고속주유소","서울 강북구 삼양로 410 (수유동)","2021년 07월","S-OIL","셀프","0.00","1597.81","1397.81","0.00"
"A0009678","서울 강북구","북서울고속주유소","서울 강북구 삼양로 410 (수유동)","2021년 08월","S-OIL","셀프","0.00","1614.58","1414.58","0.00"
"A0009678","서울 강북구","북서울고속주유소","서울 강북구 삼양로 410 (수유동)","2021년 09월","S-OIL","셀프","0.00","1610.93","1410.93","0.00"
"A0009678","서울 강북구","북서울고속주유소","서울 강북구 삼양로 410 (수유동)","2021년 10월","S-OIL","셀프","0.00","1690.58","1490.58","0.00"
"A0009678","서울 강북구","북서울고속주유소","서울 강북구 삼양로 410 (수유동)","2021년 11월","S-OIL","셀프","0.00","1692.53","1507.33","0.00"
"A0009678","서울 강북구","북서울고속주유소","서울 강북구 삼양로 410 (수유동)","2021년 12월","S-OIL","셀프","0.00","1583.39","1423.19","0.00"
"A0009535","서울 강북구","세원주유소","서울 강북구 한천로 918 (번동)","2021년 07월","SK에너지","셀프","0.00","1623.16","1423.16","1100.00"
"A0009535","서울 강북구","세원주유소","서울 강북구 한천로 918 (번동)","2021년 08월","SK에너지","셀프","0.00","1645.74","1445.74","1100.00"
"A0009535","서울 강북구","세원주유소","서울 강북구 한천로 918 (번동)","2021년 09월","SK에너지","셀프","0.00","1639.00","1433.67","1100.00"
"A0009535","서울 강북구","세원주유소","서울 강북구 한천로 918 (번동)","2021년 10월","SK에너지","셀프","0.00","1711.55","1507.03","1138.71"
"A0009535","서울 강북구","세원주유소","서울 강북구 한천로 918 (번동)","2021년 11월","SK에너지","셀프","0.00","1721.33","1543.67","1273.33"
"A0009535","서울 강북구","세원주유소","서울 강북구 한천로 918 (번동)","2021년 12월","SK에너지","셀프","0.00","1624.13","1458.65","1300.00"
"A0009608","서울 강북구","수유동주유소","서울 강북구 도봉로 395 (수유동)","2021년 07월","GS칼텍스","셀프","0.00","1597.81","1397.81","0.00"
"A0009608","서울 강북구","수유동주유소","서울 강북구 도봉로 395 (수유동)","2021년 08월","GS칼텍스","셀프","0.00","1614.16","1414.16","0.00"
"A0009608","서울 강북구","수유동주유소","서울 강북구 도봉로 395 (수유동)","2021년 09월","GS칼텍스","셀프","0.00","1610.27","1410.27","0.00"
"A0009608","서울 강북구","수유동주유소","서울 강북구 도봉로 395 (수유동)","2021년 10월","GS칼텍스","셀프","0.00","1676.74","1476.74","0.00"
"A0009608","서울 강북구","수유동주유소","서울 강북구 도봉로 395 (수유동)","2021년 11월","GS칼텍스","셀프","0.00","1676.27","1500.93","0.00"
"A0009608","서울 강북구","수유동주유소","서울 강북구 도봉로 395 (수유동)","2021년 12월","GS칼텍스","셀프","0.00","1580.03","1419.84","0.00"
"A0000394","서울 강북구","씨앤에스에너지㈜ 미아셀프주유소","서울 강북구 도봉로 200 (미아동)","2021년 07월","현대오일뱅크","셀프","1864.16","1623.16","1425.74","0.00"
"A0000394","서울 강북구","씨앤에스에너지㈜ 미아셀프주유소","서울 강북구 도봉로 200 (미아동)","2021년 08월","현대오일뱅크","셀프","1892.55","1651.55","1451.55","0.00"
"A0000394","서울 강북구","씨앤에스에너지㈜ 미아셀프주유소","서울 강북구 도봉로 200 (미아동)","2021년 09월","S-OIL","셀프","0.00","1608.00","1408.00","0.00"
"A0000394","서울 강북구","씨앤에스에너지㈜ 미아셀프주유소","서울 강북구 도봉로 200 (미아동)","2021년 09월","현대오일뱅크","셀프","1899.00","1658.00","1458.00","0.00"
"A0000394","서울 강북구","씨앤에스에너지㈜ 미아셀프주유소","서울 강북구 도봉로 200 (미아동)","2021년 10월","S-OIL","셀프","0.00","1687.42","1486.77","0.00"
"A0000394","서울 강북구","씨앤에스에너지㈜ 미아셀프주유소","서울 강북구 도봉로 200 (미아동)","2021년 11월","S-OIL","셀프","0.00","1677.33","1502.67","0.00"
"A0000394","서울 강북구","씨앤에스에너지㈜ 미아셀프주유소","서울 강북구 도봉로 200 (미아동)","2021년 12월","S-OIL","셀프","0.00","1582.55","1422.55","0.00"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","2021년 07월","SK에너지","셀프","0.00","1635.77","1425.39","0.00"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","2021년 08월","SK에너지","셀프","0.00","1649.00","1437.00","0.00"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","2021년 09월","SK에너지","셀프","0.00","1649.00","1417.20","0.00"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","2021년 10월","SK에너지","셀프","0.00","1720.61","1505.52","0.00"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","2021년 11월","SK에너지","셀프","0.00","1712.67","1541.00","0.00"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","2021년 12월","SK에너지","셀프","0.00","1629.32","1445.19","0.00"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","2021년 07월","현대오일뱅크","셀프","1864.16","1621.13","1421.13","0.00"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","2021년 08월","현대오일뱅크","셀프","1888.68","1635.39","1435.39","0.00"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","2021년 09월","현대오일뱅크","셀프","1889.00","1629.67","1431.33","0.00"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","2021년 10월","현대오일뱅크","셀프","1955.45","1714.81","1514.81","0.00"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","2021년 11월","현대오일뱅크","셀프","1943.80","1697.13","1523.53","0.00"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","2021년 12월","현대오일뱅크","셀프","1885.00","1599.26","1442.32","0.00"
"A0009661","서울 강북구","현대오일뱅크㈜직영 새한셀프주유소","서울 강북구 도봉로 75","2021년 07월","현대오일뱅크","셀프","1864.16","1623.16","1423.16","0.00"
"A0009661","서울 강북구","현대오일뱅크㈜직영 새한셀프주유소","서울 강북구 도봉로 75","2021년 08월","현대오일뱅크","셀프","1888.68","1641.29","1441.45","0.00"
"A0009661","서울 강북구","현대오일뱅크㈜직영 새한셀프주유소","서울 강북구 도봉로 75","2021년 09월","현대오일뱅크","셀프","1889.00","1634.00","1442.90","0.00"
"A0009661","서울 강북구","현대오일뱅크㈜직영 새한셀프주유소","서울 강북구 도봉로 75","2021년 10월","현대오일뱅크","셀프","1955.45","1716.68","1516.68","0.00"
"A0009661","서울 강북구","현대오일뱅크㈜직영 새한셀프주유소","서울 강북구 도봉로 75","2021년 11월","현대오일뱅크","셀프","1943.80","1698.77","1524.70","0.00"
"A0009661","서울 강북구","현대오일뱅크㈜직영 새한셀프주유소","서울 강북구 도봉로 75","2021년 12월","현대오일뱅크","셀프","1885.00","1611.10","1446.71","0.00"
"A0033271","서울 강서구","(주)한진 김포공항제2주유소","서울 강서구 하늘길 112","2021년 07월","S-OIL","셀프","0.00","1709.97","1508.52","0.00"
"A0033271","서울 강서구","(주)한진 김포공항제2주유소","서울 강서구 하늘길 112","2021년 08월","S-OIL","셀프","0.00","1728.74","1526.16","0.00"
"A0033271","서울 강서구","(주)한진 김포공항제2주유소","서울 강서구 하늘길 112","2021년 09월","S-OIL","셀프","0.00","1724.83","1521.77","0.00"
"A0033271","서울 강서구","(주)한진 김포공항제2주유소","서울 강서구 하늘길 112","2021년 10월","S-OIL","셀프","0.00","1789.48","1586.90","0.00"
"A0033271","서울 강서구","(주)한진 김포공항제2주유소","서울 강서구 하늘길 112","2021년 11월","S-OIL","셀프","0.00","1803.60","1627.37","0.00"
"A0033271","서울 강서구","(주)한진 김포공항제2주유소","서울 강서구 하늘길 112","2021년 12월","S-OIL","셀프","0.00","1706.65","1540.61","0.00"
"A0009060","서울 강서구","(주)한진 김포공항주유소","서울 강서구 하늘길 259","2021년 07월","S-OIL","셀프","0.00","1613.10","1425.45","1020.00"
"A0009060","서울 강서구","(주)한진 김포공항주유소","서울 강서구 하늘길 259","2021년 08월","S-OIL","셀프","0.00","1629.00","1449.00","1020.00"
"A0009060","서울 강서구","(주)한진 김포공항주유소","서울 강서구 하늘길 259","2021년 09월","S-OIL","셀프","0.00","1626.93","1449.00","1020.00"
"A0009060","서울 강서구","(주)한진 김포공항주유소","서울 강서구 하늘길 259","2021년 10월","S-OIL","셀프","0.00","1694.10","1505.13","1020.00"
"A0009060","서울 강서구","(주)한진 김포공항주유소","서울 강서구 하늘길 259","2021년 11월","S-OIL","셀프","0.00","1711.83","1549.00","1060.00"
"A0009060","서울 강서구","(주)한진 김포공항주유소","서울 강서구 하늘길 259","2021년 12월","S-OIL","셀프","0.00","1626.65","1474.48","1100.00"
"A0033328","서울 강서구","KH에너지(주)직영 KH외발산주유소","서울 강서구 방화대로 30","2021년 07월","SK에너지","셀프","1908.81","1612.42","1408.55","0.00"
"A0033328","서울 강서구","KH에너지(주)직영 KH외발산주유소","서울 강서구 방화대로 30","2021년 08월","SK에너지","셀프","1908.97","1634.13","1433.81","0.00"
"A0033328","서울 강서구","KH에너지(주)직영 KH외발산주유소","서울 강서구 방화대로 30","2021년 09월","SK에너지","셀프","1898.00","1628.00","1418.47","0.00"
"A0033328","서울 강서구","KH에너지(주)직영 KH외발산주유소","서울 강서구 방화대로 30","2021년 10월","SK에너지","셀프","1946.71","1705.45","1496.13","0.00"
"A0033328","서울 강서구","KH에너지(주)직영 KH외발산주유소","서울 강서구 방화대로 30","2021년 11월","SK에너지","셀프","1948.00","1716.43","1539.40","0.00"
"A0033328","서울 강서구","KH에너지(주)직영 KH외발산주유소","서울 강서구 방화대로 30","2021년 12월","SK에너지","셀프","1898.00","1616.61","1444.87","0.00"
"A0000550","서울 강서구","KH에너지(주)직영 가양주유소","서울 강서구 강서로 498 (가양동)","2021년 07월","SK에너지","일반","1908.81","1680.68","1480.68","0.00"
"A0000550","서울 강서구","KH에너지(주)직영 가양주유소","서울 강서구 강서로 498 (가양동)","2021년 08월","SK에너지","일반","1909.10","1695.00","1495.00","0.00"
"A0000550","서울 강서구","KH에너지(주)직영 가양주유소","서울 강서구 강서로 498 (가양동)","2021년 09월","SK에너지","일반","1895.00","1695.00","1495.00","0.00"
"A0000550","서울 강서구","KH에너지(주)직영 가양주유소","서울 강서구 강서로 498 (가양동)","2021년 10월","SK에너지","일반","1961.65","1775.00","1571.13","0.00"
"A0000550","서울 강서구","KH에너지(주)직영 가양주유소","서울 강서구 강서로 498 (가양동)","2021년 11월","SK에너지","일반","1978.80","1806.33","1608.60","0.00"
"A0000550","서울 강서구","KH에너지(주)직영 가양주유소","서울 강서구 강서로 498 (가양동)","2021년 12월","SK에너지","일반","1855.00","1677.26","1517.71","0.00"
"A0000474","서울 강서구","강서열린주유소","서울 강서구 등촌로 213 (등촌동)","2021년 07월","GS칼텍스","일반","0.00","1653.16","1453.16","1250.00"
"A0000474","서울 강서구","강서열린주유소","서울 강서구 등촌로 213 (등촌동)","2021년 08월","GS칼텍스","일반","0.00","1678.00","1478.00","1250.00"
"A0000474","서울 강서구","강서열린주유소","서울 강서구 등촌로 213 (등촌동)","2021년 09월","GS칼텍스","일반","0.00","1678.67","1478.00","1250.00"
"A0000474","서울 강서구","강서열린주유소","서울 강서구 등촌로 213 (등촌동)","2021년 10월","GS칼텍스","일반","0.00","1743.16","1543.16","1250.00"
"A0000474","서울 강서구","강서열린주유소","서울 강서구 등촌로 213 (등촌동)","2021년 11월","GS칼텍스","일반","0.00","1754.00","1566.00","1306.67"
"A0000474","서울 강서구","강서열린주유소","서울 강서구 등촌로 213 (등촌동)","2021년 12월","GS칼텍스","일반","0.00","1643.48","1471.23","1350.00"
"A0032866","서울 강서구","강서오곡셀프주유소","서울 강서구 벌말로 254 (오곡동)","2021년 07월","SK에너지","셀프","0.00","1604.42","1398.61","0.00"
"A0032866","서울 강서구","강서오곡셀프주유소","서울 강서구 벌말로 254 (오곡동)","2021년 08월","SK에너지","셀프","0.00","1617.00","1407.00","0.00"
"A0032866","서울 강서구","강서오곡셀프주유소","서울 강서구 벌말로 254 (오곡동)","2021년 09월","SK에너지","셀프","0.00","1617.00","1407.00","0.00"
"A0032866","서울 강서구","강서오곡셀프주유소","서울 강서구 벌말로 254 (오곡동)","2021년 10월","SK에너지","셀프","0.00","1703.77","1493.77","0.00"
"A0032866","서울 강서구","강서오곡셀프주유소","서울 강서구 벌말로 254 (오곡동)","2021년 11월","SK에너지","셀프","0.00","1688.00","1503.60","0.00"
"A0032866","서울 강서구","강서오곡셀프주유소","서울 강서구 벌말로 254 (오곡동)","2021년 12월","SK에너지","셀프","0.00","1592.94","1423.19","0.00"
"A0000480","서울 강서구","개화주유소","서울 강서구 양천로 57","2021년 07월","SK에너지","셀프","0.00","1636.68","1436.68","0.00"
"A0000480","서울 강서구","개화주유소","서울 강서구 양천로 57","2021년 08월","SK에너지","셀프","0.00","1647.00","1447.00","0.00"
"A0000480","서울 강서구","개화주유소","서울 강서구 양천로 57","2021년 09월","SK에너지","셀프","0.00","1647.00","1447.00","0.00"
"A0000480","서울 강서구","개화주유소","서울 강서구 양천로 57","2021년 10월","SK에너지","셀프","0.00","1720.87","1520.87","0.00"
"A0000480","서울 강서구","개화주유소","서울 강서구 양천로 57","2021년 11월","SK에너지","셀프","0.00","1737.00","1552.00","0.00"
"A0000480","서울 강서구","개화주유소","서울 강서구 양천로 57","2021년 12월","SK에너지","셀프","0.00","1637.32","1467.32","0.00"
"A0004657","서울 강서구","뉴신정주유소","서울 강서구 곰달래로 207 (화곡동)","2021년 07월","알뜰주유소","일반","0.00","1597.26","1397.29","0.00"
"A0004657","서울 강서구","뉴신정주유소","서울 강서구 곰달래로 207 (화곡동)","2021년 08월","알뜰주유소","일반","0.00","1607.74","1408.00","0.00"
"A0004657","서울 강서구","뉴신정주유소","서울 강서구 곰달래로 207 (화곡동)","2021년 09월","알뜰주유소","일반","0.00","1594.47","1396.00","0.00"
"A0004657","서울 강서구","뉴신정주유소","서울 강서구 곰달래로 207 (화곡동)","2021년 10월","알뜰주유소","일반","0.00","1682.90","1479.61","1476.00"
"A0004657","서울 강서구","뉴신정주유소","서울 강서구 곰달래로 207 (화곡동)","2021년 11월","알뜰주유소","일반","0.00","1670.53","1505.60","1476.00"
"A0004657","서울 강서구","뉴신정주유소","서울 강서구 곰달래로 207 (화곡동)","2021년 12월","알뜰주유소","일반","0.00","1574.58","1408.16","1397.00"
"A0000544","서울 강서구","대성석유(주) 관문주유소","서울 강서구 공항대로 314","2021년 07월","GS칼텍스","일반","1884.48","1674.16","1487.32","1248.39"
"A0000544","서울 강서구","대성석유(주) 관문주유소","서울 강서구 공항대로 314","2021년 08월","GS칼텍스","일반","1899.00","1695.00","1497.00","1250.00"
"A0000544","서울 강서구","대성석유(주) 관문주유소","서울 강서구 공항대로 314","2021년 09월","GS칼텍스","일반","1899.00","1695.00","1497.00","1250.00"
"A0000544","서울 강서구","대성석유(주) 관문주유소","서울 강서구 공항대로 314","2021년 10월","GS칼텍스","일반","1953.52","1777.55","1575.39","1356.13"
"A0000544","서울 강서구","대성석유(주) 관문주유소","서울 강서구 공항대로 314","2021년 11월","GS칼텍스","일반","1969.47","1810.67","1611.67","1392.00"
"A0000544","서울 강서구","대성석유(주) 관문주유소","서울 강서구 공항대로 314","2021년 12월","GS칼텍스","일반","1855.00","1669.52","1508.94","1300.00"
"A0033194","서울 강서구","대성석유(주) 마곡대성주유소","서울 강서구 강서로 457","2021년 07월","GS칼텍스","셀프","1884.48","1670.48","1470.48","0.00"
"A0033194","서울 강서구","대성석유(주) 마곡대성주유소","서울 강서구 강서로 457","2021년 08월","GS칼텍스","셀프","1899.00","1685.00","1485.00","0.00"
"A0033194","서울 강서구","대성석유(주) 마곡대성주유소","서울 강서구 강서로 457","2021년 09월","GS칼텍스","셀프","1899.00","1685.00","1485.00","0.00"
"A0033194","서울 강서구","대성석유(주) 마곡대성주유소","서울 강서구 강서로 457","2021년 10월","GS칼텍스","셀프","1953.52","1767.26","1559.52","0.00"
"A0033194","서울 강서구","대성석유(주) 마곡대성주유소","서울 강서구 강서로 457","2021년 11월","GS칼텍스","셀프","1969.47","1803.00","1601.33","0.00"
"A0033194","서울 강서구","대성석유(주) 마곡대성주유소","서울 강서구 강서로 457","2021년 12월","GS칼텍스","셀프","1855.00","1669.52","1506.94","0.00"
"A0033214","서울 강서구","대성석유(주)방화대성주유소","서울 강서구 양천로 176","2021년 07월","GS칼텍스","셀프","1883.52","1670.81","1470.81","0.00"
"A0033214","서울 강서구","대성석유(주)방화대성주유소","서울 강서구 양천로 176","2021년 08월","GS칼텍스","셀프","1899.00","1684.03","1485.00","0.00"
"A0033214","서울 강서구","대성석유(주)방화대성주유소","서울 강서구 양천로 176","2021년 09월","GS칼텍스","셀프","1899.00","1685.00","1485.00","0.00"
"A0033214","서울 강서구","대성석유(주)방화대성주유소","서울 강서구 양천로 176","2021년 10월","GS칼텍스","셀프","1956.74","1769.84","1561.77","0.00"
"A0033214","서울 강서구","대성석유(주)방화대성주유소","서울 강서구 양천로 176","2021년 11월","GS칼텍스","셀프","1970.13","1803.67","1602.00","0.00"
"A0033214","서울 강서구","대성석유(주)방화대성주유소","서울 강서구 양천로 176","2021년 12월","GS칼텍스","셀프","1855.00","1669.52","1506.94","0.00"
"A0000468","서울 강서구","대성주유소","서울 강서구 강서로 472","2021년 07월","GS칼텍스","일반","0.00","1684.10","1484.10","0.00"
"A0000468","서울 강서구","대성주유소","서울 강서구 강서로 472","2021년 08월","GS칼텍스","일반","0.00","1695.00","1495.00","0.00"
"A0000468","서울 강서구","대성주유소","서울 강서구 강서로 472","2021년 09월","GS칼텍스","일반","0.00","1695.00","1495.00","0.00"
"A0000468","서울 강서구","대성주유소","서울 강서구 강서로 472","2021년 10월","GS칼텍스","일반","0.00","1777.26","1573.39","0.00"
"A0000468","서울 강서구","대성주유소","서울 강서구 강서로 472","2021년 11월","GS칼텍스","일반","0.00","1813.00","1613.40","0.00"
"A0000468","서울 강서구","대성주유소","서울 강서구 강서로 472","2021년 12월","GS칼텍스","일반","0.00","1676.94","1518.94","0.00"
"A0000582","서울 강서구","목화주유소","서울 강서구 국회대로 251 (화곡동)","2021년 07월","SK에너지","셀프","0.00","1628.84","1425.55","0.00"
"A0000582","서울 강서구","목화주유소","서울 강서구 국회대로 251 (화곡동)","2021년 08월","SK에너지","셀프","0.00","1664.00","1454.00","0.00"
"A0000582","서울 강서구","목화주유소","서울 강서구 국회대로 251 (화곡동)","2021년 09월","SK에너지","셀프","0.00","1635.00","1425.00","0.00"
"A0000582","서울 강서구","목화주유소","서울 강서구 국회대로 251 (화곡동)","2021년 10월","SK에너지","셀프","0.00","1705.48","1501.42","0.00"
"A0000582","서울 강서구","목화주유소","서울 강서구 국회대로 251 (화곡동)","2021년 11월","SK에너지","셀프","0.00","1705.83","1527.90","0.00"
"A0000582","서울 강서구","목화주유소","서울 강서구 국회대로 251 (화곡동)","2021년 12월","SK에너지","셀프","0.00","1605.10","1448.16","0.00"
"A0000482","서울 강서구","박물관주유소","서울 강서구 양천로53길 97 (가양동)","2021년 07월","GS칼텍스","일반","0.00","1707.03","1507.03","1148.00"
"A0000482","서울 강서구","박물관주유소","서울 강서구 양천로53길 97 (가양동)","2021년 08월","GS칼텍스","일반","1898.00","1728.00","1528.00","1148.00"
"A0000482","서울 강서구","박물관주유소","서울 강서구 양천로53길 97 (가양동)","2021년 09월","GS칼텍스","일반","1898.00","1728.00","1528.00","1148.00"
"A0000482","서울 강서구","박물관주유소","서울 강서구 양천로53길 97 (가양동)","2021년 10월","GS칼텍스","일반","1939.94","1795.42","1593.16","0.00"
"A0000482","서울 강서구","박물관주유소","서울 강서구 양천로53길 97 (가양동)","2021년 11월","GS칼텍스","일반","1950.00","1820.33","1617.67","0.00"
"A0000482","서울 강서구","박물관주유소","서울 강서구 양천로53길 97 (가양동)","2021년 12월","GS칼텍스","일반","1858.32","1711.87","1538.97","0.00"
"A0000491","서울 강서구","방화주유소","서울 강서구 방화동로 58-2 (방화동)","2021년 07월","SK에너지","셀프","0.00","1609.52","1409.52","1100.00"
"A0000491","서울 강서구","방화주유소","서울 강서구 방화동로 58-2 (방화동)","2021년 08월","SK에너지","셀프","0.00","1625.00","1425.00","1100.00"
"A0000491","서울 강서구","방화주유소","서울 강서구 방화동로 58-2 (방화동)","2021년 09월","SK에너지","셀프","0.00","1617.33","1417.33","1100.00"
"A0000491","서울 강서구","방화주유소","서울 강서구 방화동로 58-2 (방화동)","2021년 10월","SK에너지","셀프","0.00","1696.52","1491.35","1175.81"
"A0000491","서울 강서구","방화주유소","서울 강서구 방화동로 58-2 (방화동)","2021년 11월","SK에너지","셀프","0.00","1695.67","1512.00","1202.00"
"A0000491","서울 강서구","방화주유소","서울 강서구 방화동로 58-2 (방화동)","2021년 12월","SK에너지","셀프","0.00","1595.26","1429.45","1200.00"
"A0000508","서울 강서구","세원제1주유소","서울 강서구 양천로 311 (가양동)","2021년 07월","SK에너지","셀프","0.00","1667.68","1467.68","0.00"
"A0000508","서울 강서구","세원제1주유소","서울 강서구 양천로 311 (가양동)","2021년 08월","SK에너지","셀프","0.00","1688.00","1488.00","0.00"
"A0000508","서울 강서구","세원제1주유소","서울 강서구 양천로 311 (가양동)","2021년 09월","SK에너지","셀프","0.00","1688.00","1488.00","0.00"
"A0000508","서울 강서구","세원제1주유소","서울 강서구 양천로 311 (가양동)","2021년 10월","SK에너지","셀프","0.00","1758.23","1555.00","0.00"
"A0000508","서울 강서구","세원제1주유소","서울 강서구 양천로 311 (가양동)","2021년 11월","SK에너지","셀프","0.00","1810.67","1608.67","1180.00"
"A0000508","서울 강서구","세원제1주유소","서울 강서구 양천로 311 (가양동)","2021년 12월","SK에너지","셀프","0.00","1681.77","1515.97","1180.00"
"A0000560","서울 강서구","스카이주유소","서울 강서구 개화동로 457 (방화동)","2021년 07월","S-OIL","셀프","1800.16","1611.42","1411.35","0.00"
"A0000560","서울 강서구","스카이주유소","서울 강서구 개화동로 457 (방화동)","2021년 08월","S-OIL","셀프","1826.00","1625.00","1427.00","0.00"
"A0000560","서울 강서구","스카이주유소","서울 강서구 개화동로 457 (방화동)","2021년 09월","S-OIL","셀프","1827.27","1626.20","1428.33","0.00"
"A0000560","서울 강서구","스카이주유소","서울 강서구 개화동로 457 (방화동)","2021년 10월","S-OIL","셀프","1885.65","1707.26","1511.00","0.00"
"A0000560","서울 강서구","스카이주유소","서울 강서구 개화동로 457 (방화동)","2021년 11월","S-OIL","셀프","1908.80","1707.33","1528.70","0.00"
"A0000560","서울 강서구","스카이주유소","서울 강서구 개화동로 457 (방화동)","2021년 12월","S-OIL","셀프","1794.35","1598.39","1433.10","0.00"
"A0000500","서울 강서구","신화곡주유소","서울 강서구 국회대로 71","2021년 07월","S-OIL","셀프","0.00","1657.90","1453.71","0.00"
"A0000500","서울 강서구","신화곡주유소","서울 강서구 국회대로 71","2021년 08월","S-OIL","셀프","0.00","1685.00","1485.00","0.00"
"A0000500","서울 강서구","신화곡주유소","서울 강서구 국회대로 71","2021년 09월","S-OIL","셀프","0.00","1668.87","1453.43","0.00"
"A0000500","서울 강서구","신화곡주유소","서울 강서구 국회대로 71","2021년 10월","S-OIL","셀프","0.00","1726.77","1519.39","0.00"
"A0000500","서울 강서구","신화곡주유소","서울 강서구 국회대로 71","2021년 11월","S-OIL","셀프","0.00","1734.87","1524.80","0.00"
"A0000500","서울 강서구","신화곡주유소","서울 강서구 국회대로 71","2021년 12월","S-OIL","셀프","0.00","1668.42","1470.45","0.00"
"A0000161","서울 강서구","염창동주유소","서울 강서구 양천로 720 (염창동)","2021년 07월","SK에너지","일반","0.00","1922.35","1691.39","0.00"
"A0000161","서울 강서구","염창동주유소","서울 강서구 양천로 720 (염창동)","2021년 08월","SK에너지","일반","0.00","1953.45","1721.61","0.00"
"A0000161","서울 강서구","염창동주유소","서울 강서구 양천로 720 (염창동)","2021년 09월","SK에너지","일반","0.00","1964.17","1729.00","0.00"
"A0000161","서울 강서구","염창동주유소","서울 강서구 양천로 720 (염창동)","2021년 10월","SK에너지","일반","0.00","1988.39","1748.32","0.00"
"A0000161","서울 강서구","염창동주유소","서울 강서구 양천로 720 (염창동)","2021년 11월","SK에너지","일반","0.00","2063.97","1789.07","0.00"
"A0000161","서울 강서구","염창동주유소","서울 강서구 양천로 720 (염창동)","2021년 12월","SK에너지","일반","0.00","1966.35","1714.77","0.00"
"A0000530","서울 강서구","우장산주유소","서울 강서구 강서로 292 (내발산동)","2021년 07월","SK에너지","셀프","0.00","1672.74","1482.10","1150.00"
"A0000530","서울 강서구","우장산주유소","서울 강서구 강서로 292 (내발산동)","2021년 08월","SK에너지","셀프","0.00","1695.00","1495.00","1150.00"
"A0000530","서울 강서구","우장산주유소","서울 강서구 강서로 292 (내발산동)","2021년 09월","SK에너지","셀프","0.00","1695.00","1495.00","1150.00"
"A0000530","서울 강서구","우장산주유소","서울 강서구 강서로 292 (내발산동)","2021년 10월","SK에너지","셀프","0.00","1780.61","1575.06","1302.90"
"A0000530","서울 강서구","우장산주유소","서울 강서구 강서로 292 (내발산동)","2021년 11월","SK에너지","셀프","0.00","1802.10","1605.47","1420.00"
"A0000530","서울 강서구","우장산주유소","서울 강서구 강서로 292 (내발산동)","2021년 12월","SK에너지","셀프","0.00","1657.68","1477.68","1322.26"
"A0000567","서울 강서구","유턴주유소","서울 강서구 남부순환로 57","2021년 07월","알뜰주유소","셀프","0.00","1609.90","1413.77","985.00"
"A0000567","서울 강서구","유턴주유소","서울 강서구 남부순환로 57","2021년 08월","알뜰주유소","셀프","0.00","1625.06","1426.35","985.00"
"A0000567","서울 강서구","유턴주유소","서울 강서구 남부순환로 57","2021년 09월","알뜰주유소","셀프","0.00","1617.00","1421.00","985.00"
"A0000567","서울 강서구","유턴주유소","서울 강서구 남부순환로 57","2021년 10월","알뜰주유소","셀프","0.00","1691.16","1492.77","993.13"
"A0000567","서울 강서구","유턴주유소","서울 강서구 남부순환로 57","2021년 11월","알뜰주유소","셀프","0.00","1683.10","1521.50","1053.50"
"A0000567","서울 강서구","유턴주유소","서울 강서구 남부순환로 57","2021년 12월","알뜰주유소","셀프","0.00","1597.71","1432.52","1100.00"
