"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0009061","서울 강남구","(주)선진도곡주유소","서울 강남구 도곡로 162 (도곡동)","2021년 01월","S-OIL","일반","1632.74","1495.65","1295.65","0.00"
"A0009061","서울 강남구","(주)선진도곡주유소","서울 강남구 도곡로 162 (도곡동)","2021년 02월","S-OIL","일반","1677.86","1527.57","1327.57","0.00"
"A0009061","서울 강남구","(주)선진도곡주유소","서울 강남구 도곡로 162 (도곡동)","2021년 03월","S-OIL","일반","1772.87","1598.81","1398.81","0.00"
"A0009061","서울 강남구","(주)선진도곡주유소","서울 강남구 도곡로 162 (도곡동)","2021년 04월","S-OIL","일반","1789.00","1619.00","1419.00","0.00"
"A0009061","서울 강남구","(주)선진도곡주유소","서울 강남구 도곡로 162 (도곡동)","2021년 05월","S-OIL","일반","1808.35","1641.58","1441.58","0.00"
"A0009061","서울 강남구","(주)선진도곡주유소","서울 강남구 도곡로 162 (도곡동)","2021년 06월","S-OIL","일반","1844.13","1691.33","1491.33","850.00"
"A0001217","서울 강남구","(주)소모에너지 쎈트럴주유소","서울 강남구 삼성로 335","2021년 01월","GS칼텍스","일반","2108.61","1987.84","1713.48","1200.00"
"A0001217","서울 강남구","(주)소모에너지 쎈트럴주유소","서울 강남구 삼성로 335","2021년 02월","GS칼텍스","일반","2127.00","1998.00","1762.64","1200.00"
"A0001217","서울 강남구","(주)소모에너지 쎈트럴주유소","서울 강남구 삼성로 335","2021년 03월","GS칼텍스","일반","2152.16","1998.00","1796.06","1200.00"
"A0001217","서울 강남구","(주)소모에너지 쎈트럴주유소","서울 강남구 삼성로 335","2021년 04월","GS칼텍스","일반","2157.00","1998.00","1798.00","0.00"
"A0001217","서울 강남구","(주)소모에너지 쎈트럴주유소","서울 강남구 삼성로 335","2021년 05월","GS칼텍스","일반","2178.94","2019.94","1819.94","0.00"
"A0001217","서울 강남구","(주)소모에너지 쎈트럴주유소","서울 강남구 삼성로 335","2021년 06월","GS칼텍스","일반","2227.67","2068.67","1859.33","0.00"
"A0001213","서울 강남구","(주)중앙에너비스 수서지점","서울 강남구 광평로 202 (수서동)","2021년 01월","SK에너지","셀프","1765.42","1538.65","1330.26","0.00"
"A0001213","서울 강남구","(주)중앙에너비스 수서지점","서울 강남구 광평로 202 (수서동)","2021년 02월","SK에너지","셀프","1784.79","1574.43","1354.43","0.00"
"A0001213","서울 강남구","(주)중앙에너비스 수서지점","서울 강남구 광평로 202 (수서동)","2021년 03월","SK에너지","셀프","1798.00","1627.35","1402.52","0.00"
"A0001213","서울 강남구","(주)중앙에너비스 수서지점","서울 강남구 광평로 202 (수서동)","2021년 04월","SK에너지","셀프","1798.00","1602.33","1398.67","0.00"
"A0001213","서울 강남구","(주)중앙에너비스 수서지점","서울 강남구 광평로 202 (수서동)","2021년 05월","SK에너지","셀프","1818.32","1638.65","1434.13","0.00"
"A0001213","서울 강남구","(주)중앙에너비스 수서지점","서울 강남구 광평로 202 (수서동)","2021년 06월","SK에너지","셀프","1852.33","1677.67","1467.67","0.00"
"A0009710","서울 강남구","SK논현주유소","서울 강남구 논현로 747 (논현동)","2021년 01월","SK에너지","일반","2138.00","1938.00","1758.00","1350.00"
"A0009710","서울 강남구","SK논현주유소","서울 강남구 논현로 747 (논현동)","2021년 02월","SK에너지","일반","2138.00","1938.00","1758.00","1350.00"
"A0009710","서울 강남구","SK논현주유소","서울 강남구 논현로 747 (논현동)","2021년 03월","SK에너지","일반","2139.61","1939.94","1758.65","1350.00"
"A0009710","서울 강남구","SK논현주유소","서울 강남구 논현로 747 (논현동)","2021년 04월","SK에너지","일반","2188.00","1998.00","1778.00","1350.00"
"A0009710","서울 강남구","SK논현주유소","서울 강남구 논현로 747 (논현동)","2021년 05월","SK에너지","일반","2206.39","2014.13","1796.39","1350.00"
"A0009710","서울 강남구","SK논현주유소","서울 강남구 논현로 747 (논현동)","2021년 06월","SK에너지","일반","2247.67","2053.33","1845.67","1350.00"
"A0010207","서울 강남구","SK서광주유소","서울 강남구 역삼로 142","2021년 01월","SK에너지","셀프","1645.65","1485.65","1285.65","0.00"
"A0010207","서울 강남구","SK서광주유소","서울 강남구 역삼로 142","2021년 02월","SK에너지","셀프","1674.29","1514.29","1314.29","0.00"
"A0010207","서울 강남구","SK서광주유소","서울 강남구 역삼로 142","2021년 03월","SK에너지","셀프","1743.71","1568.87","1368.87","0.00"
"A0010207","서울 강남구","SK서광주유소","서울 강남구 역삼로 142","2021년 04월","SK에너지","셀프","1782.67","1602.67","1402.67","0.00"
"A0010207","서울 강남구","SK서광주유소","서울 강남구 역삼로 142","2021년 05월","SK에너지","셀프","1805.00","1625.00","1425.00","0.00"
"A0010207","서울 강남구","SK서광주유소","서울 강남구 역삼로 142","2021년 06월","SK에너지","셀프","1816.00","1651.00","1451.00","0.00"
"A0010235","서울 강남구","SK에너지(주) 매봉주유소","서울 강남구 언주로 307","2021년 01월","SK에너지","셀프","1648.87","1498.87","1298.87","0.00"
"A0010235","서울 강남구","SK에너지(주) 매봉주유소","서울 강남구 언주로 307","2021년 02월","SK에너지","셀프","1682.64","1534.57","1334.57","0.00"
"A0010235","서울 강남구","SK에너지(주) 매봉주유소","서울 강남구 언주로 307","2021년 03월","SK에너지","셀프","1763.65","1619.65","1419.65","0.00"
"A0010235","서울 강남구","SK에너지(주) 매봉주유소","서울 강남구 언주로 307","2021년 04월","SK에너지","셀프","1783.00","1639.00","1439.00","0.00"
"A0010235","서울 강남구","SK에너지(주) 매봉주유소","서울 강남구 언주로 307","2021년 05월","SK에너지","셀프","1806.55","1662.55","1462.55","0.00"
"A0010235","서울 강남구","SK에너지(주) 매봉주유소","서울 강남구 언주로 307","2021년 06월","SK에너지","셀프","1853.67","1709.33","1509.33","0.00"
"A0010236","서울 강남구","SK에너지㈜ 진달래주유소","서울 강남구 도곡로 208","2021년 01월","SK에너지","일반","1611.45","1487.32","1287.32","0.00"
"A0010236","서울 강남구","SK에너지㈜ 진달래주유소","서울 강남구 도곡로 208","2021년 02월","SK에너지","일반","1638.50","1523.29","1323.29","0.00"
"A0010236","서울 강남구","SK에너지㈜ 진달래주유소","서울 강남구 도곡로 208","2021년 03월","SK에너지","일반","1722.55","1602.55","1402.55","0.00"
"A0010236","서울 강남구","SK에너지㈜ 진달래주유소","서울 강남구 도곡로 208","2021년 04월","SK에너지","일반","1739.00","1619.00","1419.00","0.00"
"A0010236","서울 강남구","SK에너지㈜ 진달래주유소","서울 강남구 도곡로 208","2021년 05월","SK에너지","일반","1764.81","1644.81","1444.81","0.00"
"A0010236","서울 강남구","SK에너지㈜ 진달래주유소","서울 강남구 도곡로 208","2021년 06월","SK에너지","일반","1816.67","1697.33","1497.33","0.00"
"A0009715","서울 강남구","㈜새서울석유 새서울주유소","서울 강남구 압구정로 154","2021년 01월","현대오일뱅크","일반","1938.48","1712.48","1512.48","1350.00"
"A0009715","서울 강남구","㈜새서울석유 새서울주유소","서울 강남구 압구정로 154","2021년 02월","현대오일뱅크","일반","1954.43","1728.43","1528.43","0.00"
"A0009715","서울 강남구","㈜새서울석유 새서울주유소","서울 강남구 압구정로 154","2021년 03월","현대오일뱅크","일반","1985.26","1777.81","1577.81","0.00"
"A0009715","서울 강남구","㈜새서울석유 새서울주유소","서울 강남구 압구정로 154","2021년 04월","현대오일뱅크","일반","1993.00","1798.00","1598.00","0.00"
"A0009715","서울 강남구","㈜새서울석유 새서울주유소","서울 강남구 압구정로 154","2021년 05월","현대오일뱅크","일반","2022.68","1817.03","1617.03","0.00"
"A0009715","서울 강남구","㈜새서울석유 새서울주유소","서울 강남구 압구정로 154","2021년 06월","현대오일뱅크","일반","2085.00","1865.00","1665.00","0.00"
"A0001171","서울 강남구","갤러리아주유소","서울 강남구 압구정로 426","2021년 01월","SK에너지","일반","2126.32","1932.58","1700.23","1321.61"
"A0001171","서울 강남구","갤러리아주유소","서울 강남구 압구정로 426","2021년 02월","SK에너지","일반","2146.21","1960.43","1719.18","1340.00"
"A0001171","서울 강남구","갤러리아주유소","서울 강남구 압구정로 426","2021년 03월","SK에너지","일반","2176.13","2000.77","1759.87","1340.00"
"A0001171","서울 강남구","갤러리아주유소","서울 강남구 압구정로 426","2021년 04월","SK에너지","일반","2192.00","2018.47","1780.07","1340.00"
"A0001171","서울 강남구","갤러리아주유소","서울 강남구 압구정로 426","2021년 05월","SK에너지","일반","2215.55","2037.65","1797.61","1340.00"
"A0001171","서울 강남구","갤러리아주유소","서울 강남구 압구정로 426","2021년 06월","SK에너지","일반","2256.13","2063.13","1834.73","1340.00"
"A0001176","서울 강남구","경원주유소","서울 강남구 도산대로 428 (청담동)","2021년 01월","S-OIL","일반","2125.35","1929.55","1701.87","0.00"
"A0001176","서울 강남구","경원주유소","서울 강남구 도산대로 428 (청담동)","2021년 02월","S-OIL","일반","2146.00","1958.32","1719.61","0.00"
"A0001176","서울 강남구","경원주유소","서울 강남구 도산대로 428 (청담동)","2021년 03월","S-OIL","일반","2176.94","2001.10","1759.55","0.00"
"A0001176","서울 강남구","경원주유소","서울 강남구 도산대로 428 (청담동)","2021년 04월","S-OIL","일반","2193.67","2019.67","1780.00","0.00"
"A0001176","서울 강남구","경원주유소","서울 강남구 도산대로 428 (청담동)","2021년 05월","S-OIL","일반","2214.29","2034.84","1800.81","0.00"
"A0001176","서울 강남구","경원주유소","서울 강남구 도산대로 428 (청담동)","2021년 06월","S-OIL","일반","2255.67","2063.27","1834.37","0.00"
"A0009705","서울 강남구","대교주유소","서울 강남구 강남대로 640 (신사동)","2021년 01월","SK에너지","일반","1750.00","1550.00","1350.00","0.00"
"A0009705","서울 강남구","대교주유소","서울 강남구 강남대로 640 (신사동)","2021년 02월","SK에너지","일반","1750.00","1550.00","1350.00","0.00"
"A0009705","서울 강남구","대교주유소","서울 강남구 강남대로 640 (신사동)","2021년 03월","SK에너지","일반","1771.77","1571.77","1371.77","0.00"
"A0009705","서울 강남구","대교주유소","서울 강남구 강남대로 640 (신사동)","2021년 04월","SK에너지","일반","1795.00","1595.00","1395.00","0.00"
"A0009705","서울 강남구","대교주유소","서울 강남구 강남대로 640 (신사동)","2021년 05월","SK에너지","일반","1795.00","1603.39","1403.39","0.00"
"A0009705","서울 강남구","대교주유소","서울 강남구 강남대로 640 (신사동)","2021년 06월","SK에너지","일반","1810.00","1630.00","1432.50","0.00"
"A0009712","서울 강남구","대동석유 압구정주유소","서울 강남구 언주로 842 (신사동)","2021년 01월","SK에너지","셀프","1710.58","1523.97","1319.52","0.00"
"A0009712","서울 강남구","대동석유 압구정주유소","서울 강남구 언주로 842 (신사동)","2021년 02월","SK에너지","셀프","1709.86","1552.71","1352.71","0.00"
"A0009712","서울 강남구","대동석유 압구정주유소","서울 강남구 언주로 842 (신사동)","2021년 03월","SK에너지","셀프","1773.42","1619.48","1419.87","0.00"
"A0009712","서울 강남구","대동석유 압구정주유소","서울 강남구 언주로 842 (신사동)","2021년 04월","SK에너지","셀프","1786.00","1636.00","1436.00","0.00"
"A0009712","서울 강남구","대동석유 압구정주유소","서울 강남구 언주로 842 (신사동)","2021년 05월","SK에너지","셀프","1809.68","1655.58","1455.58","0.00"
"A0009712","서울 강남구","대동석유 압구정주유소","서울 강남구 언주로 842 (신사동)","2021년 06월","SK에너지","셀프","1854.83","1694.63","1494.83","0.00"
"A0001225","서울 강남구","대성석유(주)동호주유소","서울 강남구 봉은사로113길 51","2021년 01월","GS칼텍스","일반","1940.55","1840.55","1640.55","0.00"
"A0001225","서울 강남구","대성석유(주)동호주유소","서울 강남구 봉은사로113길 51","2021년 02월","GS칼텍스","일반","1963.79","1863.79","1663.79","0.00"
"A0001225","서울 강남구","대성석유(주)동호주유소","서울 강남구 봉은사로113길 51","2021년 03월","GS칼텍스","일반","2021.19","1921.19","1721.19","0.00"
"A0001225","서울 강남구","대성석유(주)동호주유소","서울 강남구 봉은사로113길 51","2021년 04월","GS칼텍스","일반","2045.33","1947.00","1747.00","0.00"
"A0001225","서울 강남구","대성석유(주)동호주유소","서울 강남구 봉은사로113길 51","2021년 05월","GS칼텍스","일반","2053.13","1953.13","1753.13","0.00"
"A0001225","서울 강남구","대성석유(주)동호주유소","서울 강남구 봉은사로113길 51","2021년 06월","GS칼텍스","일반","2057.67","1959.33","1759.33","0.00"
"A0010177","서울 강남구","대청주유소","서울 강남구 개포로 654 (일원동)","2021년 01월","SK에너지","일반","2086.00","1863.10","1649.00","1499.00"
"A0010177","서울 강남구","대청주유소","서울 강남구 개포로 654 (일원동)","2021년 02월","SK에너지","일반","2094.82","1888.75","1668.39","1499.00"
"A0010177","서울 강남구","대청주유소","서울 강남구 개포로 654 (일원동)","2021년 03월","SK에너지","일반","2120.50","1926.26","1725.42","1499.00"
"A0010177","서울 강남구","대청주유소","서울 강남구 개포로 654 (일원동)","2021년 04월","SK에너지","일반","2136.00","1946.00","1746.00","1499.00"
"A0010177","서울 강남구","대청주유소","서울 강남구 개포로 654 (일원동)","2021년 05월","SK에너지","일반","2158.58","1965.35","1765.35","0.00"
"A0010177","서울 강남구","대청주유소","서울 강남구 개포로 654 (일원동)","2021년 06월","SK에너지","일반","2202.33","1995.67","1793.33","1499.00"
"A0010232","서울 강남구","명품주유소","서울 강남구 도곡로 249 (역삼동)","2021년 01월","S-OIL","일반","1907.68","1777.68","1607.68","0.00"
"A0010232","서울 강남구","명품주유소","서울 강남구 도곡로 249 (역삼동)","2021년 02월","S-OIL","일반","1932.64","1802.64","1632.64","0.00"
"A0010232","서울 강남구","명품주유소","서울 강남구 도곡로 249 (역삼동)","2021년 03월","S-OIL","일반","2003.16","1874.13","1704.13","0.00"
"A0010232","서울 강남구","명품주유소","서울 강남구 도곡로 249 (역삼동)","2021년 04월","S-OIL","일반","2038.00","1908.00","1738.00","0.00"
"A0010232","서울 강남구","명품주유소","서울 강남구 도곡로 249 (역삼동)","2021년 05월","S-OIL","일반","2057.03","1927.03","1757.03","0.00"
"A0010232","서울 강남구","명품주유소","서울 강남구 도곡로 249 (역삼동)","2021년 06월","S-OIL","일반","2100.67","1970.67","1800.67","0.00"
"A0009828","서울 강남구","방죽주유소","서울 강남구 밤고개로 215 (율현동)","2021년 01월","GS칼텍스","셀프","0.00","1457.71","1257.71","0.00"
"A0009828","서울 강남구","방죽주유소","서울 강남구 밤고개로 215 (율현동)","2021년 02월","GS칼텍스","셀프","0.00","1492.21","1292.21","0.00"
"A0009828","서울 강남구","방죽주유소","서울 강남구 밤고개로 215 (율현동)","2021년 03월","GS칼텍스","셀프","0.00","1544.42","1345.45","0.00"
"A0009828","서울 강남구","방죽주유소","서울 강남구 밤고개로 215 (율현동)","2021년 04월","GS칼텍스","셀프","0.00","1574.33","1376.33","0.00"
"A0009828","서울 강남구","방죽주유소","서울 강남구 밤고개로 215 (율현동)","2021년 05월","GS칼텍스","셀프","0.00","1588.61","1390.61","0.00"
"A0009828","서울 강남구","방죽주유소","서울 강남구 밤고개로 215 (율현동)","2021년 06월","GS칼텍스","셀프","0.00","1617.00","1419.00","0.00"
"A0001214","서울 강남구","삼성동주유소","서울 강남구 테헤란로 619 (삼성동)","2021년 01월","현대오일뱅크","일반","1658.52","1539.16","1365.00","0.00"
"A0001214","서울 강남구","삼성동주유소","서울 강남구 테헤란로 619 (삼성동)","2021년 02월","현대오일뱅크","일반","1724.07","1603.07","1397.86","0.00"
"A0001214","서울 강남구","삼성동주유소","서울 강남구 테헤란로 619 (삼성동)","2021년 03월","현대오일뱅크","일반","1776.39","1676.68","1474.68","0.00"
"A0001214","서울 강남구","삼성동주유소","서울 강남구 테헤란로 619 (삼성동)","2021년 04월","현대오일뱅크","일반","1797.00","1701.40","1485.00","0.00"
"A0001214","서울 강남구","삼성동주유소","서울 강남구 테헤란로 619 (삼성동)","2021년 05월","현대오일뱅크","일반","1820.90","1737.90","1507.90","0.00"
"A0001214","서울 강남구","삼성동주유소","서울 강남구 테헤란로 619 (삼성동)","2021년 06월","현대오일뱅크","일반","1859.00","1766.00","1569.50","0.00"
"A0001224","서울 강남구","에스제이에너지산업(주) 개포주유소","서울 강남구 양재대로 339","2021년 01월","GS칼텍스","일반","1823.87","1555.74","1348.00","1211.61"
"A0001224","서울 강남구","에스제이에너지산업(주) 개포주유소","서울 강남구 양재대로 339","2021년 02월","GS칼텍스","일반","1898.57","1608.00","1409.07","1254.29"
"A0001224","서울 강남구","에스제이에너지산업(주) 개포주유소","서울 강남구 양재대로 339","2021년 03월","GS칼텍스","일반","1987.58","1706.06","1508.97","1310.00"
"A0001224","서울 강남구","에스제이에너지산업(주) 개포주유소","서울 강남구 양재대로 339","2021년 04월","GS칼텍스","일반","1997.00","1701.00","1500.00","1310.00"
"A0001224","서울 강남구","에스제이에너지산업(주) 개포주유소","서울 강남구 양재대로 339","2021년 05월","GS칼텍스","일반","2027.90","1740.90","1530.90","1310.00"
"A0001224","서울 강남구","에스제이에너지산업(주) 개포주유소","서울 강남구 양재대로 339","2021년 06월","GS칼텍스","일반","2051.67","1764.67","1566.33","1310.00"
"A0010269","서울 강남구","에쓰-오일㈜직영 개나리주유소","서울 강남구 언주로 423 (역삼동)","2021년 01월","S-OIL","일반","1647.58","1497.58","1297.58","0.00"
"A0010269","서울 강남구","에쓰-오일㈜직영 개나리주유소","서울 강남구 언주로 423 (역삼동)","2021년 02월","S-OIL","일반","1677.43","1527.43","1327.43","0.00"
"A0010269","서울 강남구","에쓰-오일㈜직영 개나리주유소","서울 강남구 언주로 423 (역삼동)","2021년 03월","S-OIL","일반","1751.13","1601.13","1401.13","0.00"
"A0010269","서울 강남구","에쓰-오일㈜직영 개나리주유소","서울 강남구 언주로 423 (역삼동)","2021년 04월","S-OIL","일반","1769.00","1619.00","1418.67","0.00"
"A0010269","서울 강남구","에쓰-오일㈜직영 개나리주유소","서울 강남구 언주로 423 (역삼동)","2021년 05월","S-OIL","일반","1780.61","1630.81","1430.61","0.00"
"A0010269","서울 강남구","에쓰-오일㈜직영 개나리주유소","서울 강남구 언주로 423 (역삼동)","2021년 06월","S-OIL","일반","1839.33","1689.33","1491.33","0.00"
"A0010267","서울 강남구","역삼주유소","서울 강남구 역삼로 205","2021년 01월","GS칼텍스","일반","1696.94","1510.81","1310.81","0.00"
"A0010267","서울 강남구","역삼주유소","서울 강남구 역삼로 205","2021년 02월","GS칼텍스","일반","1732.57","1536.43","1336.43","0.00"
"A0010267","서울 강남구","역삼주유소","서울 강남구 역삼로 205","2021년 03월","GS칼텍스","일반","1791.52","1606.61","1406.61","0.00"
"A0010267","서울 강남구","역삼주유소","서울 강남구 역삼로 205","2021년 04월","GS칼텍스","일반","1795.00","1625.00","1425.00","0.00"
"A0010267","서울 강남구","역삼주유소","서울 강남구 역삼로 205","2021년 05월","GS칼텍스","일반","1795.00","1625.00","1425.00","0.00"
"A0009835","서울 강남구","오일프러스 셀프","서울 강남구 남부순환로 2651 (도곡동)","2021년 01월","SK에너지","셀프","1603.94","1449.45","1249.48","0.00"
"A0009835","서울 강남구","오일프러스 셀프","서울 강남구 남부순환로 2651 (도곡동)","2021년 02월","SK에너지","셀프","1642.54","1479.79","1280.79","0.00"
"A0009835","서울 강남구","오일프러스 셀프","서울 강남구 남부순환로 2651 (도곡동)","2021년 03월","SK에너지","셀프","1695.19","1533.65","1336.42","0.00"
"A0009835","서울 강남구","오일프러스 셀프","서울 강남구 남부순환로 2651 (도곡동)","2021년 04월","SK에너지","셀프","1719.67","1561.67","1354.00","0.00"
"A0009835","서울 강남구","오일프러스 셀프","서울 강남구 남부순환로 2651 (도곡동)","2021년 05월","SK에너지","셀프","1736.48","1578.48","1369.48","0.00"
"A0009835","서울 강남구","오일프러스 셀프","서울 강남구 남부순환로 2651 (도곡동)","2021년 06월","SK에너지","셀프","1769.67","1600.27","1395.10","0.00"
"A0009837","서울 강남구","일원주유소","서울 강남구 양재대로55길 3 (일원동)","2021년 01월","S-OIL","셀프","0.00","1538.00","1338.00","1200.00"
"A0009837","서울 강남구","일원주유소","서울 강남구 양재대로55길 3 (일원동)","2021년 02월","S-OIL","셀프","0.00","1573.71","1355.14","1200.00"
"A0009837","서울 강남구","일원주유소","서울 강남구 양재대로55길 3 (일원동)","2021년 03월","S-OIL","셀프","0.00","1628.32","1406.13","1200.00"
"A0009837","서울 강남구","일원주유소","서울 강남구 양재대로55길 3 (일원동)","2021년 04월","S-OIL","셀프","0.00","1648.00","1425.00","1200.00"
"A0009837","서울 강남구","일원주유소","서울 강남구 양재대로55길 3 (일원동)","2021년 05월","S-OIL","셀프","0.00","1661.06","1440.48","1200.00"
"A0009837","서울 강남구","일원주유소","서울 강남구 양재대로55길 3 (일원동)","2021년 06월","S-OIL","셀프","0.00","1719.00","1499.00","1200.00"
"A0009829","서울 강남구","자곡셀프주유소","서울 강남구 밤고개로 120 (자곡동)","2021년 01월","SK에너지","셀프","0.00","1480.16","1263.94","0.00"
"A0009829","서울 강남구","자곡셀프주유소","서울 강남구 밤고개로 120 (자곡동)","2021년 02월","SK에너지","셀프","0.00","1512.50","1308.93","0.00"
"A0009829","서울 강남구","자곡셀프주유소","서울 강남구 밤고개로 120 (자곡동)","2021년 03월","SK에너지","셀프","0.00","1577.68","1375.39","0.00"
"A0009829","서울 강남구","자곡셀프주유소","서울 강남구 밤고개로 120 (자곡동)","2021년 04월","SK에너지","셀프","0.00","1598.00","1397.00","0.00"
"A0009829","서울 강남구","자곡셀프주유소","서울 강남구 밤고개로 120 (자곡동)","2021년 05월","SK에너지","셀프","0.00","1617.10","1411.45","0.00"
"A0009829","서울 강남구","자곡셀프주유소","서울 강남구 밤고개로 120 (자곡동)","2021년 06월","SK에너지","셀프","0.00","1646.67","1441.00","0.00"
"A0009707","서울 강남구","제이제이주유소","서울 강남구 언주로 716","2021년 01월","SK에너지","일반","2364.84","2068.55","1891.13","1338.39"
"A0009707","서울 강남구","제이제이주유소","서울 강남구 언주로 716","2021년 02월","SK에너지","일반","2370.00","2075.00","1895.00","1350.00"
"A0009707","서울 강남구","제이제이주유소","서울 강남구 언주로 716","2021년 03월","SK에너지","일반","2418.39","2123.39","1943.39","1396.77"
"A0009707","서울 강남구","제이제이주유소","서울 강남구 언주로 716","2021년 04월","SK에너지","일반","2438.00","2155.00","1963.00","1400.00"
"A0009707","서울 강남구","제이제이주유소","서울 강남구 언주로 716","2021년 05월","SK에너지","일반","2450.00","2175.00","1975.00","0.00"
"A0009707","서울 강남구","제이제이주유소","서울 강남구 언주로 716","2021년 06월","SK에너지","일반","2482.50","2210.00","1985.00","0.00"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","2021년 01월","GS칼텍스","일반","2147.32","1965.84","1698.68","0.00"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","2021년 02월","GS칼텍스","일반","2160.29","1994.29","1732.21","0.00"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","2021년 03월","GS칼텍스","일반","2199.65","2013.00","1782.87","0.00"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","2021년 04월","GS칼텍스","일반","2222.33","2032.33","1799.00","0.00"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","2021년 05월","GS칼텍스","일반","2241.90","2051.90","1799.00","0.00"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","2021년 06월","GS칼텍스","일반","2266.67","2076.33","1821.67","0.00"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","2021년 01월","GS칼텍스","셀프","1673.87","1513.87","1316.32","0.00"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","2021년 02월","GS칼텍스","셀프","1714.18","1549.32","1350.75","0.00"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","2021년 03월","GS칼텍스","셀프","1766.77","1616.26","1418.84","0.00"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","2021년 04월","GS칼텍스","셀프","1798.00","1671.33","1457.67","0.00"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","2021년 05월","GS칼텍스","셀프","1825.29","1701.42","1487.23","0.00"
