"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0033214","서울 강서구","대성석유(주)방화대성주유소","서울 강서구 양천로 176","2019년 07월","GS칼텍스","셀프","1788.03","1489.97","1389.97","0.00"
"A0033214","서울 강서구","대성석유(주)방화대성주유소","서울 강서구 양천로 176","2019년 08월","GS칼텍스","셀프","1799.00","1501.26","1402.55","0.00"
"A0033214","서울 강서구","대성석유(주)방화대성주유소","서울 강서구 양천로 176","2019년 09월","GS칼텍스","셀프","1807.00","1549.00","1412.00","0.00"
"A0033214","서울 강서구","대성석유(주)방화대성주유소","서울 강서구 양천로 176","2019년 10월","GS칼텍스","셀프","1781.58","1549.97","1389.97","0.00"
"A0033214","서울 강서구","대성석유(주)방화대성주유소","서울 강서구 양천로 176","2019년 11월","GS칼텍스","셀프","1728.33","1534.00","1386.67","0.00"
"A0033214","서울 강서구","대성석유(주)방화대성주유소","서울 강서구 양천로 176","2019년 12월","GS칼텍스","셀프","1745.13","1564.35","1403.52","0.00"
"A0000468","서울 강서구","대성주유소","서울 강서구 강서로 472","2019년 07월","GS칼텍스","일반","0.00","1500.94","1399.00","0.00"
"A0000468","서울 강서구","대성주유소","서울 강서구 강서로 472","2019년 08월","GS칼텍스","일반","0.00","1502.87","1402.87","0.00"
"A0000468","서울 강서구","대성주유소","서울 강서구 강서로 472","2019년 09월","GS칼텍스","일반","0.00","1559.00","1431.67","0.00"
"A0000468","서울 강서구","대성주유소","서울 강서구 강서로 472","2019년 10월","GS칼텍스","일반","0.00","1556.87","1414.16","0.00"
"A0000468","서울 강서구","대성주유소","서울 강서구 강서로 472","2019년 11월","GS칼텍스","일반","0.00","1534.67","1391.33","0.00"
"A0000468","서울 강서구","대성주유소","서울 강서구 강서로 472","2019년 12월","GS칼텍스","일반","0.00","1564.35","1403.52","0.00"
"A0000582","서울 강서구","목화주유소","서울 강서구 국회대로 251 (화곡동)","2019년 07월","SK에너지","셀프","0.00","1458.00","1329.00","0.00"
"A0000582","서울 강서구","목화주유소","서울 강서구 국회대로 251 (화곡동)","2019년 08월","SK에너지","셀프","0.00","1450.81","1321.65","0.00"
"A0000582","서울 강서구","목화주유소","서울 강서구 국회대로 251 (화곡동)","2019년 09월","SK에너지","셀프","0.00","1503.20","1362.80","0.00"
"A0000582","서울 강서구","목화주유소","서울 강서구 국회대로 251 (화곡동)","2019년 10월","SK에너지","셀프","0.00","1509.35","1374.65","0.00"
"A0000582","서울 강서구","목화주유소","서울 강서구 국회대로 251 (화곡동)","2019년 11월","SK에너지","셀프","0.00","1498.00","1355.00","0.00"
"A0000582","서울 강서구","목화주유소","서울 강서구 국회대로 251 (화곡동)","2019년 12월","SK에너지","셀프","0.00","1511.00","1365.68","0.00"
"A0000482","서울 강서구","박물관주유소","서울 강서구 양천로53길 97 (가양동)","2019년 07월","GS칼텍스","일반","0.00","1518.65","1398.65","1098.00"
"A0000482","서울 강서구","박물관주유소","서울 강서구 양천로53길 97 (가양동)","2019년 08월","GS칼텍스","일반","0.00","1520.90","1399.94","1098.00"
"A0000482","서울 강서구","박물관주유소","서울 강서구 양천로53길 97 (가양동)","2019년 09월","GS칼텍스","일반","0.00","1572.00","1444.00","1098.00"
"A0000482","서울 강서구","박물관주유소","서울 강서구 양천로53길 97 (가양동)","2019년 10월","GS칼텍스","일반","0.00","1572.19","1435.42","1098.00"
"A0000482","서울 강서구","박물관주유소","서울 강서구 양천로53길 97 (가양동)","2019년 11월","GS칼텍스","일반","0.00","1572.00","1422.00","1119.67"
"A0000482","서울 강서구","박물관주유소","서울 강서구 양천로53길 97 (가양동)","2019년 12월","GS칼텍스","일반","0.00","1590.90","1434.45","1160.90"
"A0000491","서울 강서구","방화주유소","서울 강서구 방화동로 58-2 (방화동)","2019년 07월","SK에너지","셀프","0.00","1454.16","1309.00","1150.00"
"A0000491","서울 강서구","방화주유소","서울 강서구 방화동로 58-2 (방화동)","2019년 08월","SK에너지","셀프","0.00","1460.94","1310.94","1150.00"
"A0000491","서울 강서구","방화주유소","서울 강서구 방화동로 58-2 (방화동)","2019년 09월","SK에너지","셀프","0.00","1515.50","1353.67","1150.00"
"A0000491","서울 강서구","방화주유소","서울 강서구 방화동로 58-2 (방화동)","2019년 10월","SK에너지","셀프","0.00","1503.48","1342.35","1150.00"
"A0000491","서울 강서구","방화주유소","서울 강서구 방화동로 58-2 (방화동)","2019년 11월","SK에너지","셀프","0.00","1486.00","1326.00","1150.00"
"A0000491","서울 강서구","방화주유소","서울 강서구 방화동로 58-2 (방화동)","2019년 12월","SK에너지","셀프","0.00","1505.65","1337.58","1150.00"
"A0000508","서울 강서구","세원제1주유소","서울 강서구 양천로 311 (가양동)","2019년 07월","SK에너지","셀프","0.00","1534.19","1413.61","1180.00"
"A0000508","서울 강서구","세원제1주유소","서울 강서구 양천로 311 (가양동)","2019년 08월","SK에너지","셀프","0.00","1520.65","1398.65","0.00"
"A0000508","서울 강서구","세원제1주유소","서울 강서구 양천로 311 (가양동)","2019년 09월","SK에너지","셀프","0.00","1561.33","1436.67","1180.00"
"A0000508","서울 강서구","세원제1주유소","서울 강서구 양천로 311 (가양동)","2019년 10월","SK에너지","셀프","0.00","1553.61","1406.77","1180.00"
"A0000508","서울 강서구","세원제1주유소","서울 강서구 양천로 311 (가양동)","2019년 11월","SK에너지","셀프","0.00","1526.67","1375.67","1180.00"
"A0000508","서울 강서구","세원제1주유소","서울 강서구 양천로 311 (가양동)","2019년 12월","SK에너지","셀프","0.00","1557.26","1400.55","1180.00"
"A0000560","서울 강서구","스카이주유소","서울 강서구 개화동로 457 (방화동)","2019년 07월","S-OIL","셀프","1618.10","1460.97","1313.48","0.00"
"A0000560","서울 강서구","스카이주유소","서울 강서구 개화동로 457 (방화동)","2019년 08월","S-OIL","셀프","1634.68","1459.23","1307.81","0.00"
"A0000560","서울 강서구","스카이주유소","서울 강서구 개화동로 457 (방화동)","2019년 09월","S-OIL","셀프","1696.27","1513.23","1354.07","0.00"
"A0000560","서울 강서구","스카이주유소","서울 강서구 개화동로 457 (방화동)","2019년 10월","S-OIL","셀프","1654.48","1497.13","1329.77","0.00"
"A0000560","서울 강서구","스카이주유소","서울 강서구 개화동로 457 (방화동)","2019년 11월","S-OIL","셀프","1671.60","1486.93","1323.77","0.00"
"A0000560","서울 강서구","스카이주유소","서울 강서구 개화동로 457 (방화동)","2019년 12월","S-OIL","셀프","1699.00","1512.26","1341.32","0.00"
"A0000500","서울 강서구","신화곡주유소","서울 강서구 국회대로 71","2019년 07월","S-OIL","셀프","0.00","1449.13","1298.06","0.00"
"A0000500","서울 강서구","신화곡주유소","서울 강서구 국회대로 71","2019년 08월","S-OIL","셀프","0.00","1466.35","1308.97","0.00"
"A0000500","서울 강서구","신화곡주유소","서울 강서구 국회대로 71","2019년 09월","S-OIL","셀프","0.00","1508.27","1362.07","0.00"
"A0000500","서울 강서구","신화곡주유소","서울 강서구 국회대로 71","2019년 10월","S-OIL","셀프","0.00","1506.13","1357.87","0.00"
"A0000500","서울 강서구","신화곡주유소","서울 강서구 국회대로 71","2019년 11월","S-OIL","셀프","0.00","1506.50","1365.00","0.00"
"A0000500","서울 강서구","신화곡주유소","서울 강서구 국회대로 71","2019년 12월","S-OIL","셀프","0.00","1545.00","1372.10","0.00"
"A0000161","서울 강서구","염창동주유소","서울 강서구 양천로 720 (염창동)","2019년 07월","SK에너지","일반","0.00","1797.00","1647.00","0.00"
"A0000161","서울 강서구","염창동주유소","서울 강서구 양천로 720 (염창동)","2019년 08월","SK에너지","일반","0.00","1797.65","1647.65","0.00"
"A0000161","서울 강서구","염창동주유소","서울 강서구 양천로 720 (염창동)","2019년 09월","SK에너지","일반","0.00","1824.33","1670.67","0.00"
"A0000161","서울 강서구","염창동주유소","서울 강서구 양천로 720 (염창동)","2019년 10월","SK에너지","일반","0.00","1837.00","1677.00","0.00"
"A0000161","서울 강서구","염창동주유소","서울 강서구 양천로 720 (염창동)","2019년 11월","SK에너지","일반","0.00","1837.00","1677.00","0.00"
"A0000161","서울 강서구","염창동주유소","서울 강서구 양천로 720 (염창동)","2019년 12월","SK에너지","일반","0.00","1843.13","1683.13","0.00"
"A0000530","서울 강서구","우장산주유소","서울 강서구 강서로 292 (내발산동)","2019년 07월","SK에너지","셀프","0.00","1466.61","1338.29","1150.00"
"A0000530","서울 강서구","우장산주유소","서울 강서구 강서로 292 (내발산동)","2019년 08월","SK에너지","셀프","0.00","1485.32","1347.32","1150.00"
"A0000530","서울 강서구","우장산주유소","서울 강서구 강서로 292 (내발산동)","2019년 09월","SK에너지","셀프","0.00","1540.33","1390.20","0.00"
"A0000530","서울 강서구","우장산주유소","서울 강서구 강서로 292 (내발산동)","2019년 10월","SK에너지","셀프","0.00","1516.55","1370.61","1150.00"
"A0000530","서울 강서구","우장산주유소","서울 강서구 강서로 292 (내발산동)","2019년 11월","SK에너지","셀프","0.00","1502.37","1355.67","1150.00"
"A0000530","서울 강서구","우장산주유소","서울 강서구 강서로 292 (내발산동)","2019년 12월","SK에너지","셀프","0.00","1548.26","1385.32","1150.00"
"A0000567","서울 강서구","유턴주유소","서울 강서구 남부순환로 57","2019년 07월","알뜰주유소","셀프","0.00","1448.94","1302.81","995.00"
"A0000567","서울 강서구","유턴주유소","서울 강서구 남부순환로 57","2019년 08월","알뜰주유소","셀프","0.00","1457.00","1311.19","995.00"
"A0000567","서울 강서구","유턴주유소","서울 강서구 남부순환로 57","2019년 09월","알뜰주유소","셀프","0.00","1494.50","1338.33","995.00"
"A0000567","서울 강서구","유턴주유소","서울 강서구 남부순환로 57","2019년 10월","알뜰주유소","셀프","0.00","1500.23","1340.23","995.00"
"A0000567","서울 강서구","유턴주유소","서울 강서구 남부순환로 57","2019년 11월","알뜰주유소","셀프","0.00","1489.33","1330.67","995.00"
"A0000567","서울 강서구","유턴주유소","서울 강서구 남부순환로 57","2019년 12월","알뜰주유소","셀프","0.00","1507.97","1347.97","995.00"
"A0000549","서울 강서구","이케이에너지(주) 강서주유소","서울 강서구 화곡로 273 (화곡동)","2019년 07월","SK에너지","셀프","0.00","1457.06","1327.21","0.00"
"A0000549","서울 강서구","이케이에너지(주) 강서주유소","서울 강서구 화곡로 273 (화곡동)","2019년 08월","SK에너지","셀프","0.00","1484.81","1343.39","0.00"
"A0000549","서울 강서구","이케이에너지(주) 강서주유소","서울 강서구 화곡로 273 (화곡동)","2019년 09월","SK에너지","셀프","0.00","1554.00","1398.00","0.00"
"A0000549","서울 강서구","이케이에너지(주) 강서주유소","서울 강서구 화곡로 273 (화곡동)","2019년 10월","SK에너지","셀프","0.00","1555.58","1397.58","0.00"
"A0000549","서울 강서구","이케이에너지(주) 강서주유소","서울 강서구 화곡로 273 (화곡동)","2019년 11월","SK에너지","셀프","0.00","1538.40","1383.40","0.00"
"A0000549","서울 강서구","이케이에너지(주) 강서주유소","서울 강서구 화곡로 273 (화곡동)","2019년 12월","SK에너지","셀프","0.00","1576.03","1409.52","0.00"
"A0000495","서울 강서구","지에스칼텍스㈜ 경인고속주유소","서울 강서구 국회대로 225 (화곡동)","2019년 07월","GS칼텍스","셀프","1659.94","1459.94","1330.94","1115.00"
"A0000495","서울 강서구","지에스칼텍스㈜ 경인고속주유소","서울 강서구 국회대로 225 (화곡동)","2019년 08월","GS칼텍스","셀프","1650.68","1474.45","1343.74","1115.00"
"A0000495","서울 강서구","지에스칼텍스㈜ 경인고속주유소","서울 강서구 국회대로 225 (화곡동)","2019년 09월","GS칼텍스","셀프","1666.00","1512.00","1373.17","1115.00"
"A0000495","서울 강서구","지에스칼텍스㈜ 경인고속주유소","서울 강서구 국회대로 225 (화곡동)","2019년 10월","GS칼텍스","셀프","1667.87","1514.77","1376.97","1115.00"
"A0000495","서울 강서구","지에스칼텍스㈜ 경인고속주유소","서울 강서구 국회대로 225 (화곡동)","2019년 11월","GS칼텍스","셀프","1648.00","1498.33","1355.33","1104.44"
"A0000495","서울 강서구","지에스칼텍스㈜ 경인고속주유소","서울 강서구 국회대로 225 (화곡동)","2019년 12월","GS칼텍스","셀프","1655.10","1506.10","1365.52","1100.00"
"A0000498","서울 강서구","참솔에너지","서울 강서구 벌말로 281 (오곡동)","2019년 07월","S-OIL","셀프","0.00","1653.00","1472.97","0.00"
"A0000498","서울 강서구","참솔에너지","서울 강서구 벌말로 281 (오곡동)","2019년 08월","S-OIL","셀프","0.00","1653.00","1476.00","0.00"
"A0000498","서울 강서구","참솔에너지","서울 강서구 벌말로 281 (오곡동)","2019년 09월","S-OIL","셀프","0.00","1698.00","1498.00","0.00"
"A0000498","서울 강서구","참솔에너지","서울 강서구 벌말로 281 (오곡동)","2019년 10월","S-OIL","셀프","0.00","1698.00","1498.00","0.00"
"A0000498","서울 강서구","참솔에너지","서울 강서구 벌말로 281 (오곡동)","2019년 11월","S-OIL","셀프","0.00","1698.00","1498.00","0.00"
"A0000498","서울 강서구","참솔에너지","서울 강서구 벌말로 281 (오곡동)","2019년 12월","S-OIL","셀프","0.00","1698.00","1498.00","0.00"
"A0000534","서울 강서구","코리나(주)청룡주유소","서울 강서구 양천로 576","2019년 07월","SK에너지","일반","0.00","1597.35","1477.35","1200.00"
"A0000534","서울 강서구","코리나(주)청룡주유소","서울 강서구 양천로 576","2019년 08월","SK에너지","일반","0.00","1598.00","1478.00","1200.00"
"A0000534","서울 강서구","코리나(주)청룡주유소","서울 강서구 양천로 576","2019년 09월","SK에너지","일반","0.00","1634.00","1496.00","1200.00"
"A0000534","서울 강서구","코리나(주)청룡주유소","서울 강서구 양천로 576","2019년 10월","SK에너지","일반","0.00","1630.26","1486.39","1200.00"
"A0000534","서울 강서구","코리나(주)청룡주유소","서울 강서구 양천로 576","2019년 11월","SK에너지","일반","0.00","1622.67","1468.00","1200.00"
"A0000534","서울 강서구","코리나(주)청룡주유소","서울 강서구 양천로 576","2019년 12월","SK에너지","일반","0.00","1638.00","1471.55","1200.00"
"A0000520","서울 강서구","하이웨이주유소","서울특별시 강서구 공항대로 432(화곡동)","2019년 07월","S-OIL","셀프","1609.26","1472.55","1333.77","0.00"
"A0000520","서울 강서구","하이웨이주유소","서울특별시 강서구 공항대로 432(화곡동)","2019년 08월","S-OIL","셀프","1622.61","1491.90","1344.48","0.00"
"A0000520","서울 강서구","하이웨이주유소","서울특별시 강서구 공항대로 432(화곡동)","2019년 09월","S-OIL","셀프","1647.80","1519.93","1363.93","0.00"
"A0000520","서울 강서구","하이웨이주유소","서울특별시 강서구 공항대로 432(화곡동)","2019년 10월","S-OIL","셀프","1642.48","1507.90","1357.26","0.00"
"A0000520","서울 강서구","하이웨이주유소","서울특별시 강서구 공항대로 432(화곡동)","2019년 11월","S-OIL","셀프","1629.23","1495.70","1353.70","0.00"
"A0000520","서울 강서구","하이웨이주유소","서울특별시 강서구 공항대로 432(화곡동)","2019년 12월","S-OIL","셀프","1654.24","1530.06","1376.81","0.00"
"A0000565","서울 강서구","행촌에너지 공항주유소","서울 강서구 개화동로 420 (개화동)","2019년 07월","현대오일뱅크","셀프","0.00","1465.39","1301.19","0.00"
"A0000565","서울 강서구","행촌에너지 공항주유소","서울 강서구 개화동로 420 (개화동)","2019년 08월","현대오일뱅크","셀프","0.00","1462.16","1311.84","0.00"
"A0000565","서울 강서구","행촌에너지 공항주유소","서울 강서구 개화동로 420 (개화동)","2019년 09월","현대오일뱅크","셀프","0.00","1512.13","1351.33","0.00"
"A0000565","서울 강서구","행촌에너지 공항주유소","서울 강서구 개화동로 420 (개화동)","2019년 10월","현대오일뱅크","셀프","0.00","1501.19","1337.65","0.00"
"A0000565","서울 강서구","행촌에너지 공항주유소","서울 강서구 개화동로 420 (개화동)","2019년 11월","현대오일뱅크","셀프","0.00","1489.33","1329.33","0.00"
"A0000565","서울 강서구","행촌에너지 공항주유소","서울 강서구 개화동로 420 (개화동)","2019년 12월","현대오일뱅크","셀프","0.00","1501.58","1338.61","0.00"
"A0000501","서울 강서구","현대오일뱅크 등촌주유소","서울 강서구 등촌로 189 (등촌동)","2019년 07월","현대오일뱅크","일반","0.00","1477.00","1347.00","0.00"
"A0000501","서울 강서구","현대오일뱅크 등촌주유소","서울 강서구 등촌로 189 (등촌동)","2019년 08월","현대오일뱅크","일반","0.00","1477.00","1347.00","0.00"
"A0000501","서울 강서구","현대오일뱅크 등촌주유소","서울 강서구 등촌로 189 (등촌동)","2019년 09월","현대오일뱅크","일반","0.00","1517.67","1375.67","0.00"
"A0000501","서울 강서구","현대오일뱅크 등촌주유소","서울 강서구 등촌로 189 (등촌동)","2019년 10월","현대오일뱅크","일반","0.00","1519.26","1379.26","0.00"
"A0000501","서울 강서구","현대오일뱅크 등촌주유소","서울 강서구 등촌로 189 (등촌동)","2019년 11월","현대오일뱅크","일반","0.00","1507.00","1367.00","0.00"
"A0000501","서울 강서구","현대오일뱅크 등촌주유소","서울 강서구 등촌로 189 (등촌동)","2019년 12월","현대오일뱅크","일반","0.00","1523.77","1374.10","0.00"
"A0000546","서울 강서구","현대오일뱅크 양화교주유소","서울 강서구 공항대로 653","2019년 07월","현대오일뱅크","셀프","1670.00","1490.45","1354.32","1100.00"
"A0000546","서울 강서구","현대오일뱅크 양화교주유소","서울 강서구 공항대로 653","2019년 08월","현대오일뱅크","셀프","1670.32","1504.97","1367.06","1100.00"
"A0000546","서울 강서구","현대오일뱅크 양화교주유소","서울 강서구 공항대로 653","2019년 09월","현대오일뱅크","셀프","1683.50","1541.17","1395.33","1100.00"
"A0000546","서울 강서구","현대오일뱅크 양화교주유소","서울 강서구 공항대로 653","2019년 10월","현대오일뱅크","셀프","1695.00","1531.45","1387.39","1096.77"
"A0000546","서울 강서구","현대오일뱅크 양화교주유소","서울 강서구 공항대로 653","2019년 11월","현대오일뱅크","셀프","1699.00","1512.83","1376.33","1100.00"
"A0000546","서울 강서구","현대오일뱅크 양화교주유소","서울 강서구 공항대로 653","2019년 12월","현대오일뱅크","셀프","1705.77","1541.94","1389.81","1100.00"
"A0000547","서울 강서구","현대오일뱅크(주) 가양주유소","서울 강서구  양천로 391 (가양동)","2019년 07월","현대오일뱅크","일반","0.00","1482.61","1364.00","1100.00"
"A0000547","서울 강서구","현대오일뱅크(주) 가양주유소","서울 강서구  양천로 391 (가양동)","2019년 08월","현대오일뱅크","일반","1690.00","1494.97","1372.39","1100.00"
"A0000547","서울 강서구","현대오일뱅크(주) 가양주유소","서울 강서구  양천로 391 (가양동)","2019년 09월","현대오일뱅크","일반","1691.21","1536.67","1400.67","0.00"
"A0000547","서울 강서구","현대오일뱅크(주) 가양주유소","서울 강서구  양천로 391 (가양동)","2019년 10월","현대오일뱅크","일반","1695.00","1541.45","1390.68","0.00"
"A0000547","서울 강서구","현대오일뱅크(주) 가양주유소","서울 강서구  양천로 391 (가양동)","2019년 11월","현대오일뱅크","일반","1699.00","1522.00","1371.33","0.00"
"A0000547","서울 강서구","현대오일뱅크(주) 가양주유소","서울 강서구  양천로 391 (가양동)","2019년 12월","현대오일뱅크","일반","1706.42","1545.65","1388.35","0.00"
"A0000558","서울 강서구","현대오일뱅크㈜직영 에어포트주유소","서울 강서구 개화동로 519 (방화동)","2019년 07월","SK에너지","일반","0.00","1745.00","1559.00","0.00"
"A0000558","서울 강서구","현대오일뱅크㈜직영 에어포트주유소","서울 강서구 개화동로 519 (방화동)","2019년 08월","SK에너지","일반","0.00","1748.87","1559.00","0.00"
"A0000558","서울 강서구","현대오일뱅크㈜직영 에어포트주유소","서울 강서구 개화동로 519 (방화동)","2019년 09월","SK에너지","일반","0.00","1795.93","1589.00","0.00"
"A0000558","서울 강서구","현대오일뱅크㈜직영 에어포트주유소","서울 강서구 개화동로 519 (방화동)","2019년 10월","SK에너지","일반","0.00","1803.90","1573.90","0.00"
"A0000558","서울 강서구","현대오일뱅크㈜직영 에어포트주유소","서울 강서구 개화동로 519 (방화동)","2019년 11월","SK에너지","일반","0.00","1789.00","1565.33","0.00"
"A0000558","서울 강서구","현대오일뱅크㈜직영 에어포트주유소","서울 강서구 개화동로 519 (방화동)","2019년 12월","SK에너지","일반","0.00","1796.74","1574.16","0.00"
"A0000519","서울 강서구","화곡역주유소","서울 강서구 강서로 154 (화곡동)","2019년 07월","알뜰주유소","셀프","0.00","1422.97","1274.16","0.00"
"A0000519","서울 강서구","화곡역주유소","서울 강서구 강서로 154 (화곡동)","2019년 08월","알뜰주유소","셀프","0.00","1433.35","1285.26","0.00"
"A0000519","서울 강서구","화곡역주유소","서울 강서구 강서로 154 (화곡동)","2019년 09월","알뜰주유소","셀프","0.00","1471.10","1316.80","0.00"
"A0000519","서울 강서구","화곡역주유소","서울 강서구 강서로 154 (화곡동)","2019년 10월","알뜰주유소","셀프","0.00","1482.39","1317.26","0.00"
"A0000519","서울 강서구","화곡역주유소","서울 강서구 강서로 154 (화곡동)","2019년 11월","알뜰주유소","셀프","0.00","1478.67","1309.13","0.00"
"A0000519","서울 강서구","화곡역주유소","서울 강서구 강서로 154 (화곡동)","2019년 12월","알뜰주유소","셀프","0.00","1493.32","1326.65","0.00"
"A0000526","서울 강서구","화곡현대주유소","서울 강서구 강서로 151 (화곡동)","2019년 07월","SK에너지","셀프","1699.00","1436.52","1290.77","0.00"
"A0000526","서울 강서구","화곡현대주유소","서울 강서구 강서로 151 (화곡동)","2019년 08월","SK에너지","셀프","1699.97","1458.35","1314.97","0.00"
"A0000526","서울 강서구","화곡현대주유소","서울 강서구 강서로 151 (화곡동)","2019년 09월","SK에너지","셀프","1736.33","1509.00","1356.80","0.00"
"A0000526","서울 강서구","화곡현대주유소","서울 강서구 강서로 151 (화곡동)","2019년 10월","SK에너지","셀프","1749.00","1508.71","1364.61","0.00"
"A0000526","서울 강서구","화곡현대주유소","서울 강서구 강서로 151 (화곡동)","2019년 11월","SK에너지","셀프","1749.00","1499.40","1359.00","0.00"
"A0000526","서울 강서구","화곡현대주유소","서울 강서구 강서로 151 (화곡동)","2019년 12월","SK에너지","셀프","1749.32","1526.32","1370.42","0.00"
"A0009284","서울 관악구","(주)엠오티이엔지 직영 삼화주유소","서울 관악구 보라매로 41","2019년 07월","알뜰주유소","일반","0.00","1471.58","1340.94","1000.00"
"A0009284","서울 관악구","(주)엠오티이엔지 직영 삼화주유소","서울 관악구 보라매로 41","2019년 08월","알뜰주유소","일반","0.00","1479.00","1339.00","1000.00"
"A0009284","서울 관악구","(주)엠오티이엔지 직영 삼화주유소","서울 관악구 보라매로 41","2019년 09월","알뜰주유소","일반","0.00","1536.37","1380.03","1000.00"
"A0009284","서울 관악구","(주)엠오티이엔지 직영 삼화주유소","서울 관악구 보라매로 41","2019년 10월","알뜰주유소","일반","0.00","1527.90","1377.90","1000.00"
"A0009284","서울 관악구","(주)엠오티이엔지 직영 삼화주유소","서울 관악구 보라매로 41","2019년 11월","알뜰주유소","일반","0.00","1524.00","1369.00","1000.00"
"A0009284","서울 관악구","(주)엠오티이엔지 직영 삼화주유소","서울 관악구 보라매로 41","2019년 12월","알뜰주유소","일반","0.00","1553.52","1375.45","1000.00"
"A0009272","서울 관악구","(주)연우에너지 신관주유소","서울 관악구 신림로 290 (신림동)","2019년 07월","GS칼텍스","셀프","0.00","1498.00","1388.00","1150.00"
"A0009272","서울 관악구","(주)연우에너지 신관주유소","서울 관악구 신림로 290 (신림동)","2019년 08월","GS칼텍스","셀프","0.00","1494.45","1377.42","1150.00"
"A0009272","서울 관악구","(주)연우에너지 신관주유소","서울 관악구 신림로 290 (신림동)","2019년 09월","GS칼텍스","셀프","0.00","1551.67","1398.00","1150.00"
"A0009272","서울 관악구","(주)연우에너지 신관주유소","서울 관악구 신림로 290 (신림동)","2019년 10월","GS칼텍스","셀프","0.00","1513.48","1383.16","1150.00"
"A0009272","서울 관악구","(주)연우에너지 신관주유소","서울 관악구 신림로 290 (신림동)","2019년 11월","GS칼텍스","셀프","0.00","1562.00","1399.07","1150.00"
"A0009272","서울 관악구","(주)연우에너지 신관주유소","서울 관악구 신림로 290 (신림동)","2019년 12월","GS칼텍스","셀프","0.00","1578.97","1398.00","1170.97"
"A0001149","서울 관악구","(주)한유에너지행운셀프주유소","서울 관악구 남부순환로 1883 (봉천동)","2019년 07월","SK에너지","셀프","1976.00","1598.00","1484.00","0.00"
"A0001149","서울 관악구","(주)한유에너지행운셀프주유소","서울 관악구 남부순환로 1883 (봉천동)","2019년 08월","SK에너지","셀프","1976.00","1598.00","1484.00","0.00"
"A0001149","서울 관악구","(주)한유에너지행운셀프주유소","서울 관악구 남부순환로 1883 (봉천동)","2019년 09월","SK에너지","셀프","1976.00","1618.87","1500.33","0.00"
"A0001149","서울 관악구","(주)한유에너지행운셀프주유소","서울 관악구 남부순환로 1883 (봉천동)","2019년 10월","SK에너지","셀프","1976.00","1601.42","1494.00","0.00"
"A0001149","서울 관악구","(주)한유에너지행운셀프주유소","서울 관악구 남부순환로 1883 (봉천동)","2019년 11월","SK에너지","셀프","1976.00","1579.00","1493.33","0.00"
"A0001149","서울 관악구","(주)한유에너지행운셀프주유소","서울 관악구 남부순환로 1883 (봉천동)","2019년 12월","SK에너지","셀프","1976.00","1579.00","1494.00","0.00"
"A0000655","서울 관악구","CJ대한통운㈜ 신림주유소","서울 관악구 남부순환로 1515 (신림동)","2019년 07월","GS칼텍스","일반","0.00","1619.52","1493.74","0.00"
"A0000655","서울 관악구","CJ대한통운㈜ 신림주유소","서울 관악구 남부순환로 1515 (신림동)","2019년 08월","GS칼텍스","일반","0.00","1618.26","1490.52","0.00"
"A0000655","서울 관악구","CJ대한통운㈜ 신림주유소","서울 관악구 남부순환로 1515 (신림동)","2019년 09월","GS칼텍스","일반","0.00","1665.90","1522.83","0.00"
"A0000655","서울 관악구","CJ대한통운㈜ 신림주유소","서울 관악구 남부순환로 1515 (신림동)","2019년 10월","GS칼텍스","일반","0.00","1665.81","1520.00","0.00"
"A0000655","서울 관악구","CJ대한통운㈜ 신림주유소","서울 관악구 남부순환로 1515 (신림동)","2019년 11월","GS칼텍스","일반","0.00","1660.23","1511.67","0.00"
"A0000655","서울 관악구","CJ대한통운㈜ 신림주유소","서울 관악구 남부순환로 1515 (신림동)","2019년 12월","GS칼텍스","일반","0.00","1670.10","1513.10","0.00"
"A0001144","서울 관악구","SK에너지(주) 신봉천","서울 관악구 남부순환로 1880 (봉천동)","2019년 07월","SK에너지","일반","1734.00","1574.00","1449.00","1167.00"
"A0001144","서울 관악구","SK에너지(주) 신봉천","서울 관악구 남부순환로 1880 (봉천동)","2019년 08월","SK에너지","일반","1736.58","1575.29","1450.94","1167.00"
"A0001144","서울 관악구","SK에너지(주) 신봉천","서울 관악구 남부순환로 1880 (봉천동)","2019년 09월","SK에너지","일반","1815.67","1615.33","1496.33","1167.00"
"A0001144","서울 관악구","SK에너지(주) 신봉천","서울 관악구 남부순환로 1880 (봉천동)","2019년 10월","SK에너지","일반","1854.00","1639.65","1496.10","1167.00"
"A0001144","서울 관악구","SK에너지(주) 신봉천","서울 관악구 남부순환로 1880 (봉천동)","2019년 11월","SK에너지","일반","1854.00","1599.00","1469.00","1167.00"
"A0001144","서울 관악구","SK에너지(주) 신봉천","서울 관악구 남부순환로 1880 (봉천동)","2019년 12월","SK에너지","일반","1854.00","1599.00","1469.00","1167.00"
"A0001157","서울 관악구","SK에너지(주)직영 대공원주유소","서울 관악구 과천대로 921 (남현동)","2019년 07월","SK에너지","일반","0.00","1580.58","1458.32","0.00"
"A0001157","서울 관악구","SK에너지(주)직영 대공원주유소","서울 관악구 과천대로 921 (남현동)","2019년 08월","SK에너지","일반","0.00","1576.06","1453.29","0.00"
"A0001157","서울 관악구","SK에너지(주)직영 대공원주유소","서울 관악구 과천대로 921 (남현동)","2019년 09월","SK에너지","일반","0.00","1632.47","1489.40","0.00"
