,title,url
111,[Car&Fun]'전기차+SUV' 쌍끌이...車 수출액 늘었다,https://www.sedaily.com/NewsView/1ZAI9AH9OD
112,"엔브이에이치코리아 ""친환경이 대세…전기차 배터리 날개 달았다""",http://www.edaily.co.kr/news/newspath.asp?newsid=03384966625898152
113,"KOTMI, 왕겨·칡 섬유로 만든 전기차 부품 상용화",http://www.etnews.com/20201109000088
114,"한국, 대당 전기차 보조금 세계 1위…보급 대수 8위 그쳐",http://www.etnews.com/20201117000196
115,"美본토서 전기차 大戰 예고…현대차, 100만대 新시장 눈독",http://news.mk.co.kr/newsRead.php?no=1145973&year=2020
116,美 전기차 확대 기대에 현대차그룹주 상승,http://www.fnnews.com/news/202011101744330973
117,"""3인승보다 비싸"" 보조금 정책에 내수진입 막힌 초소형 전기차",http://www.fnnews.com/news/202011081805450119
118,"[원포인트 투자 레슨] 5G는 부품株, 전기차는 인프라株 노려볼만",http://news.mk.co.kr/newsRead.php?no=1139445&year=2020
119,그린뉴딜 열풍에 친환경車 부품주 `씽씽`,http://news.mk.co.kr/newsRead.php?no=1193433&year=2020
120,"진격의 'K-배터리', 수출 '50억달러 고지' 보인다",http://www.etnews.com/20201227000114
121,"""무리한 친환경차 전환땐 車산업 고사"" 우려 목소리",https://www.sedaily.com/NewsView/1ZAIQHZI7D
122,489만원짜리 초소형차로 테슬라 꺾은 中 토종 전기차,http://www.edaily.co.kr/news/newspath.asp?newsid=01292326625962440
123,서울시 내년 전기차 보조금 1250만→1100만원으로,http://www.fnnews.com/news/202011111741028089
124,친환경차시대 코앞인데…갈길 먼 한국,http://news.mk.co.kr/newsRead.php?no=1172843&year=2020
125,코로나 이긴 'SUV의 힘'… 현대차 美 점유율 8년만에 최고 [코로나 이긴 'SUV...,http://www.fnnews.com/news/202012311643182308
126,친환경자동차 증가세…전기차 10만대 돌파,http://www.hani.co.kr/arti/economy/car/959067.html
127,"현대차, 2022년엔 친환경차 모델 10종 미주 대륙 달린다",http://news.heraldcorp.com/view.php?ud=20201112000431
128,“누가 당선돼도 전기차 전환 가속도” 설레는 업계,https://www.donga.com/news/article/all/20201105/103825562/1
129,새해 코스피 3000시대 `활짝`…주목해야 할 주식은 무엇?,http://news.mk.co.kr/newsRead.php?no=1338638&year=2020
130,"친환경차에 정부 R&D 지원 절실...현대차, 美시장 선점 기회로",https://www.sedaily.com/NewsView/1ZAD8EV1BK
131,"LG전자 1조 투자 합작사, 애플카에 모터 공급하나",https://www.chosun.com/economy/2020/12/24/ZJ2OPZGMMFHLVOT2U6HWM2AK6M/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
132,친환경 車 배터리 특허출원 활기… 10년간 56% 늘었다,http://www.fnnews.com/news/202011091735465748
133,바이든 당선땐 전기차·태양광 수혜… 반도체 줄타기는 지속될듯,http://www.dt.co.kr/contents.html?article_no=2020110602100451781001&ref=naver
134,"바이든 시대 국내산업 희비… 친환경에너지 반색, 석유화학 근심",http://www.dt.co.kr/contents.html?article_no=2020110902101132033001&ref=naver
135,친환경 정책 공약 쏟아낸 바이든… 신재생에너지 기업 호재 [美대선 산업계 영...,http://www.fnnews.com/news/202011051755201138
136,"""친환경차 타고 고속질주""… 車부품업계, 3분기 실적 `好好`",http://www.dt.co.kr/contents.html?article_no=2020110302101232064002&ref=naver
137,[사설] 다자무역 복귀와 친환경 정책이 가져올 기회를 잡자,http://news.mk.co.kr/newsRead.php?no=1160479&year=2020
138,[사설] 외국사만 배불린 전기차 보조금…친환경車 키울 의지 있나,https://www.hankyung.com/opinion/article/2020072697931
139,<세계 1위를 향하여>전기車 맞춤 ‘기가스틸’… 친환경 모빌리티 부품시장 ‘...,http://www.munhwa.com/news/view.html?no=2020102901034839176001
140,상반기까지는 주식 공격투자… 배당주·헬스케어펀드 담아보자 [2021 신년계획...,http://www.fnnews.com/news/202012311535493786
141,5G 기반 AI·자율주행·차세대반도체 '비대면 일상' 판 키운다 [미리 본 'CES...,http://www.fnnews.com/news/202012271820154673
142,[임학정 PB의 생활 속 재테크] 코로나 이후 친환경 산업 부각… 태양광·전기...,https://www.seoul.co.kr/news/newsView.php?id=20200806022001&wlog_tag3=naver
143,12년간 15조 투자한 ‘화력발전’ 손 떼고…삼성 금융 계열사 “탈석탄·친환...,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202011122121005&code=920501
144,현대차그룹 9개 제품 美 ‘굿 디자인 어워드’,https://www.donga.com/news/article/all/20201230/104708311/1
145,쌍용차 협력사 납품거부… 평택공장 이틀 가동중단,https://www.donga.com/news/article/all/20201224/104618146/1
146,"""미래 IT 모빌리티 기업 대혁신""… 친환경·자율주행 선순환 비전",http://www.dt.co.kr/contents.html?article_no=2020101502100351781001&ref=naver
147,"제네시스, SUV·전기차 등 라인업 확대… '고급차 시장' 공략",http://www.fnnews.com/news/202010061754102866
148,친환경 정조준… 태양광 늘리고 전기차 보급 확대,http://www.dt.co.kr/contents.html?article_no=2020071502100358063001&ref=naver
149,"잘 달린 SUV 덕분… 현대차, 美 시장점유율 8년來 최고치",http://www.munhwa.com/news/view.html?no=2020123101072303020001
150,정의선·최태원 동맹 첫 결실…전기차 배터리 판매·재활용 협력,http://news.heraldcorp.com/view.php?ud=20200908000461
151,[유동원의 글로벌 투자전략] 미국 친환경株 투자 늘려야 하는 까닭,http://news.mk.co.kr/newsRead.php?no=1018018&year=2020
152,대세는 친환경… 디젤 수입차 맥못추네,http://www.dt.co.kr/contents.html?article_no=2020092802101232064001&ref=naver
153,수소차 등 미래자동차 생산기반…세계 최고수준 구축 나선 울산시,https://www.hankyung.com/society/article/2020122841981
154,"현대·기아차-SK이노, 전기차 배터리 재활용까지 협력한다",http://www.etnews.com/20200908000018
155,현대기아차ㆍSK이노 전기차 동맹 강화…정의선ㆍ최태원 ‘배터리 회동' 결실,https://hankookilbo.com/News/Read/A2020090815350000002?did=NA
156,[기자수첩] 한국은 전기차 각축장,http://www.fnnews.com/news/202009141802095268
157,"[기자의 눈] 친환경차 시대, 선장이 안보인다",https://www.sedaily.com/NewsView/1Z7XXNYEU9
158,"'미스터 수소' 이종배 의원 ""수소차·전기차도 전용도로 통행""",https://www.hankyung.com/politics/article/2020091724161
159,"친환경차 부품社 변신한 뉴인텍, 美 완성차 뚫었다",https://www.hankyung.com/economy/article/2020091486101
161,"국민 95% ""전기차 구매 의사 있다""...선호 브랜드는 '테슬라'",http://www.etnews.com/20200825000019
162,현대·기아차 유럽서 전기차 판매 47% 급증...포스트코로나 '파란불',http://news.mt.co.kr/mtview.php?no=2020081709480445693
