,title,url
0,"[미리 보는 CES 2022]<5>소부장, 미래·고성능 신기술 대결",http://www.etnews.com/20211230000178
1,내년 전기차 22만·수소차 3만대 늘린다… “주유소보다 편하게 충전기 16만기...,https://www.seoul.co.kr/news/newsView.php?id=20211229002003&wlog_tag3=naver
2,"131년 전 등장한 전기차 기술, 왜 이제야 테슬라가",https://www.chosun.com/economy/mint/2021/12/16/J2IO7NVMTZCTBOHCKBEUHV53SQ/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
3,친환경 바람 타고 내년에도 신형 전기차 ‘쌩쌩’,https://www.khan.co.kr/economy/auto/article/202112142142045
4,"GM, 한국센터를 전기차 연구개발 핵심조직으로",https://www.donga.com/news/article/all/20211222/110915100/1
5,"로보아이·동우글로발·퓨전이엔씨…경북, 신기술 스타트업 10社 '혁신대상'",https://www.hankyung.com/society/article/2021121510211
6,응급구조드론·전기차 충전플랫폼...엔지니어링 디자인의 산물,http://news.heraldcorp.com/view.php?ud=20211206000378
7,車·조선 황금기 거쳐 전기차·K뷰티 시대로,http://news.mk.co.kr/newsRead.php?no=1119186&year=2021
8,글로벌 정글 헤쳐나갈 '호랑이 기업' 키우자,https://www.hankyung.com/economy/article/2021123178181
9,"""세계는 '테크 전쟁'…첨단기술 없인 경쟁의 무대조차 못 올라""",https://www.hankyung.com/economy/article/2021123177381
10,전기차 주차중 무선충전 규제 샌드박스 심의 통과,http://news.mk.co.kr/newsRead.php?no=873148&year=2021
11,전기차 시대 한눈에 본다...기아 ‘EV6 언플러그드 그라운드 성수’ 활짝,http://news.heraldcorp.com/view.php?ud=20210825000614
12,"中, 구글과 합작...현대차와 경쟁 불가피",http://news.heraldcorp.com/view.php?ud=20211231000292
13,전기硏 세계 첫 전기차 인증기관 선정,http://news.mk.co.kr/newsRead.php?no=735413&year=2021
14,"'고효율·EV신기술 다 잡았다'…제네시스, G80 전동화 모델 출시",https://view.asiae.co.kr/article/2021070709054388854
15,제네시스 첫 전기차 ‘G80 전동화모델’ 출시,http://news.heraldcorp.com/view.php?ud=20210707000510
16,"[CES 2021]GM·벤츠·BMW, 신기술부터 배송 사업까지…미래 전기차에 올인",http://www.etnews.com/20210113000156
17,전기차 충전시간 절반 '뚝'…이동형 진단서비스까지 혁신기술 쏟아져,http://www.edaily.co.kr/news/newspath.asp?newsid=01216886629079424
18,4월 공개된 '제네시스 G80 전기차' 벌써 해외 호평 봇물,http://www.edaily.co.kr/news/newspath.asp?newsid=01203766629050560
19,G80전기차 中서 최초 공개… 현대家 ‘EV 3총사’로 대륙 공략,http://www.munhwa.com/news/view.html?no=2021041901072239176001
20,현대차와 경신 '50년同行'…이젠 자율주행차로 발전,http://news.mk.co.kr/newsRead.php?no=1224566&year=2021
21,글로벌기업 '동맹 무대'… LG 올레드패널 쓴 삼성 TV 추진 [미리보는 CES 202...,http://www.fnnews.com/news/202112291815413215
22,"쏘카, 초소형 전기차 카셰어링 '정식 서비스'...퍼스트·라스트 마일 공략",http://www.etnews.com/20210222000176
23,속도내는 탄소중립… 내년 무공해차 50만 시대 연다,http://www.fnnews.com/news/202112281741318233
24,“2022년을 ‘2050 탄소중립’ 원년으로”,http://www.busan.com/view/busan/view.php?code=2021122815432509845
25,"기아, 국내 최초 전기차 정비기술인증제도 'KEVT' 도입",https://view.asiae.co.kr/article/2021012506322086283
26,"기아, 국내 첫 '전기차 정비기술인증제' 도입",http://www.etnews.com/20210125000040
27,정부 “내년부터 제조업 탄소저감 지원 본격화”,https://www.hani.co.kr/arti/society/environment/1025040.html
28,"현대기아차, ""전기차 도약 원년""…5년내 12개 모델 年56만대 판매목표",http://news.mk.co.kr/newsRead.php?no=4587&year=2021
29,車 부품 경쟁력 발판 삼아 글로벌 모빌리티기업 변신 [K브랜드 리포트],http://www.segye.com/content/html/2021/12/28/20211228512808.html?OutUrl=naver
30,미래서 온듯한 럭셔리 전기차···전시관선 '로봇개'가 반겨주네,https://www.sedaily.com/NewsView/22U6GPS00Z
31,"내연기관 썰물, 전기차 밀물 ‘물갈이 쇼’",https://www.khan.co.kr/economy/auto/article/202111252143005
32,"현대모비스, 도심공유형 모빌리티 메타버스 '엠비전 타운'서 뽐낸다",http://www.edaily.co.kr/news/newspath.asp?newsid=01216886629284096
33,"세코닉스 렌즈, 부가티 전기차 눈 된다",https://www.hankyung.com/economy/article/2021112134891
34,"일자리 2만개 사라진다, 전기차 쾌속 성장의 그늘",https://www.joongang.co.kr/article/25025316
35,"“GM, 2025년까지 韓시장에 전기차 10종 출시”",http://www.munhwa.com/news/view.html?no=2021111201072103353001
36,"서울모빌리티쇼, 100여개 기업 참가…""신차 18종, 전동화·자율주행 신기술 공...",http://www.etnews.com/20211110000127
37,"""신형 전기차 데뷔장"" 서울·LA·광저우 열기 후끈",http://www.fnnews.com/news/202111211805539767
38,‘후륜 조향 시스템’ 적용 고급차가 다시 달린다,http://www.segye.com/content/html/2021/12/27/20211227512932.html?OutUrl=naver
39,우주왕복선·NFT·푸드테크…세상바꿀 신기술 쏟아진다,http://news.mk.co.kr/newsRead.php?no=1063693&year=2021
40,조코위 印尼 대통령 만난 정의선…전기차 영토확장 나섰다,http://www.edaily.co.kr/news/newspath.asp?newsid=03194726629216528
41,"정의선, 조코위 대통령과 만난다... 인도네시아서 전기차 협업 논의",http://www.dt.co.kr/contents.html?article_no=2021102502101532064001&ref=naver
42,“韓佛 반도체·전기차 기술협력 강화”,https://www.sedaily.com/NewsView/22SYEG3AJU
