미래 기술의 핵심…삼성·LG 인공지능 저변 확대 나서
강종만 영광군수 “청정 에너지·인공지능 등 미래 먹거리 신산업 육성”
"비플라이소프트, 미디어 빅데이터 및 인공지능 기술 기반 사업 확대"
머신러닝 인공지능으로 무릎관절염 발생예측
"KB국민은행, 인공지능+금융 콜라보레이션 경진대회 '퓨처 파이낸스 AI 챌린지..."
사용자 중심 인공지능이란?
"용인세브란스, 인공지능 기반 흉부방사선영상 진단 시스템 유용성 밝혀"
경남교육청 '인공지능 학습 추천' 내년 3월 가동 전망
"세계에서 인정받는 국내 의료 인공지능 기업, 'ECR 2022'에서 영상의학 연구·..."
"김지희 교수, 美 인공지능協 이사"
"특허청, 인공지능분야 지식재산권 역량강화 위한 중소·벤처기업 간담회 개최"
"디지털 대전환의 시대, 인공지능(AI)과 커뮤니티가 게임체인저"
인공지능 신약개발 기업 힘모은다…‘AI신약개발협의회’ 발족
[Press Vision] 국내 인공지능 기술의 새바람을 일으키다! (주)델타엑스
"KAIST, 인공지능 및 빅데이터 시대를 이끌어 갈 차세대 CXL 2.0 메모리 확장 ..."
"인공지능융합학부, 반도체·AI·빅데이터 특화 교육 강화"
"남해군, ICT 연계 인공지능 통합돌봄사업 확대"
"국립암센터와 한국지능정보사회진흥원, 인공지능 학습용 암 데이터 공동 활용"
"김지희 동국대 AI융합학부 교수, 美인공지능진흥협회 이사 선출"
"인공지능으로 허위진술 탐지…과기부·경찰, 과학치안 맞손"
"[특징주] 뷰노, 마이허브와 의료인공지능 솔루션 계약 체결"
"동아ST, 인공지능 활용 폐암 신약연구 정부과제 선정"
"KB국민카드, 종로구와 '인공지능 분리수거기 사업' 업무협약 체결"
인공지능은 공부 중!?
"김치 품질 관리 '인공지능'으로 한다...세계김치연구소, 전통발효식품 융합데..."
"[AWC] 부산에서 만나는 최신 인공지능 트렌드, 글로벌 AI 컨퍼런스 개최"
"KB국민카드, 종로구와 '스마트 인공지능 분리수거기 사업' 협약"
암진단 인공지능 모델 개발
"[특징주] 뷰노, 마이허브에 7억 의료인공지능 솔루션 공급"
"ETRI, ‘2022 ETRI 자율성장 인공지능 경진대회 Fashion-How 시즌3’ 접수"
"김동주 고려대 교수, ""인공지능(AI) 발전과 뇌 과학 분야 관계는?"""
"정부, '혁신인재 양성' AI반도체·의료인공지능·미래차·바이오헬스 등 14개..."
"지스트-MIT, 인공지능 분야 공동연구 워크숍..5년간 200억 규모 추진"
"경북도, 과기부 인공지능 사업에 국비 63억 확보"
"동국대 인공지능학과 김지희 교수... 한국인 최초, AI 세계 최고권위의 'AAAI..."
"공주교육청, 인공지능 메타버스 교사 디지털 '세상과 만나다' 연수"
KAIST 진천 인공지능 영재캠프 성료
"한덕수 총리, ""데이터·인공지능 산업 성장 위해 신속하고 과감하게 규제 혁파..."
인공지능으로 '대서양연어' 부산에서 키운다...부산 스마트양식 클러스터 테스...
"KB국민카드, 종로구와 '인공지능 분리수거기 사업' 협약"
"광주과학기술원 헬스케어로봇센터, 2022 재활·복지박람회서 인공지능 기반 비..."
"산업 전반 인공지능 애플리케이션 개발 단순화!...인텔, 오픈소스 'AI 레퍼런..."
"한국인공지능협회-SBA-IBK기업은행, 청년취업사관학교, 디지털혁신인재 일자리..."
"포티투마루, 인공지능 검색 솔루션 서치42 GS인증 1등급 획득"
인공지능 데이터 활용협의회 참석한 박윤규 차관
위치인식 기술의 혁신… 인공지능 '통합 GPS' 시스템 개발
"KB국민카드, 종로구와 인공지능 분리수거기 사업 업무협약 맞손"
"광주시, 트랜스코스모스코리아 등 5개사와 인공지능 기반 구축 투자협약"
"인공지능 강군 이끌 '국방 AI 교육대학' 출범…중앙대, 軍 특화 AI 핵심인재 ..."
"더벤처스, 인공지능 기반 개인 맞춤형 스마트 수면 솔루션 '미라클나잇'에 투..."
"GIST–MIT, 인공지능 분야 공동연구 워크숍 개최"
"데이터큐, '장애인 인공지능 데이터 라벨러 양성과정' 교육생 모집"
광주 인공지능 미래신산업 육성 발대식
"정부, ""인공지능(AI) 학습용 데이터 개방, 2배 확대한다"""
"KB국민카드-종로구, 스마트 인공지능 분리수거기 사업 협약"
"DGIST, 비용 줄이고 정확성 높인 암 진단 인공지능 모델 개발"
"용인시 기흥구보건소, 인공지능(AI) 돌봄 케어콜 서비스 제공"
한국IT직업전문학교 인공지능학과 수시모집 전 2023학년도 신입생 모집
"영산대, ‘인공지능과 메타버스 교수법 워크숍’ 진행"
"한국축산데이터, 광주∙전남 수의료 및 '축산 인공지능' 혁신 이끈다"
"인공지능으로 송금하는 시대로!... IBK기업은행, 'AI보이스뱅킹' 상용화"
"'알체라', TTA '인공지능 학습용 데이터 검사' 주관사로 2년 연속 선정"
[ET단상]인공지능 사용 설명서
"의병박물관, 인공지능 전시해설 로봇 운영"
"인천대, ㈜아이알티코리아와 인공지능 화재경보장치 개발 착수"
"광주시, 인공지능 미래신산업 육성 발대식"
더에이아이-국제인공지능&윤리협회-퀀텀테크엔시큐 MOU체결…AI 및 AI윤리 사...
"서울대-SK텔레콤-SK하이닉스, 인공지능 및 반도체 인재 양성에 맞손!"
"[헬스캡슐]아리바이오, 의료 인공지능 데이터 구축 사업 선정 外"
"인공지능 학습 데이터 개방, 2배로 늘었다... AI허브, 자율주행·건강관리 등..."
더존비즈온-한덕수 총리 ‘데이터·인공지능 간담회’
[목요세평] 인공지능이 '시원섭섭하다'를 공감하려면
"국제인공지능&윤리협회-포티투마루-더에이아이, AI 및 AI윤리 분야 공동 사업..."
[르포] 인공지능 인재 육성의 일선 현장을 가다…'서울 우신고등학교'
"CCTV만 5억대‥중국, 인공지능이 공산당 충성심도 평가"
"정부, 인공지능 학습용 데이터 190종 추가 개방…AI산업 발전 이끄나"
"대검, ‘인공지능과 리걸테크’ 전문가 초청 강연… 이원석 검찰총장 직무대리..."
"인공지능 학습용 데이터 개방, 2배(191→381종)로 늘어난다"
"지스트–MIT, 인공지능 분야 공동연구 워크숍 성료"
"카카오엔터프라이즈, 상반기 글로벌 인공지능 학회에 논문 17건 등재"
"지스트, 게임 시뮬레이션 인공지능 개발에 30.5억 지원 받아...사람처럼 플레..."
경희대치과병원 ‘인공지능 3D 통합영상분석 플랫폼’ 개발 나선다
"KISTI, 인공지능 활용 소방 빅데이터 분석 교육훈련 과정 개설"
"한덕수 총리 ""데이터·인공지능 산업 규제 개선 노력할 것"" "
"김치도 인공지능이 품질관리 한다...세계김치연구소, '인공지능 학습용 데이터..."
"포티투마루, 인공지능 검색 솔루션 'Search42' GS인증 1등급 획득"
"동두천시, 전국 최초 '인공지능형 알림톡' 문자서비스 개발·운영"
"용인세브란스병원 김은경 교수팀, 인공지능 기반 흉부방사선영상 진단 시스템..."
인공지능 공유 플랫폼 시대를 열다
"리턴제로, 국제 인공지능 음향인식 경진대회...'DCASE Challenge 2022'에서 기..."
"K-V VINA 이용훈 회장, 전주대 인공지능학과 발전기금 1000만 원 기부"
"이인실 특허청장, LG이노텍 인공지능 기반 특허전략 청취 및 현장소통 간담회"
"르네사스, 리얼리티 AI 인수...인공지능 애플리케이션 위한 엔드포인트 솔루션..."
인공지능을 활용한 비대면 재활 케어 서비스 ‘따뜻’ 앱 출시
"중앙대 인문콘텐츠연구소, '제5회 인공지능인문학 국제학술대회 ICAIH 2022' ..."
"리스케일, 엔비디아와 인공지능·머신러닝 위한 특화된 HPC 신기능 발표"
"인공지능이 과일을 능숙하게 선별한다 - 에이오팜[혁신, 스타트업을 만나다]"
"한국인공지능협회, '한국인공지능자격센터' 개소...초대 센터장에 김건훈 협회..."
"지스트- MIT 인공지능연구소(CSAIL), AI 공동연구 워크숍 개최... 현재, 총 6..."
"한국인공지능협회, 인공지능 활용 기업 '부트캠프' 운영"
인공지능과 인간이 협업한 예술 세계...카타르 하마드빈칼리파대학 '제임스 쉐...
매사냥 이미지 인공지능 기술과 만나면?
"시그마인드-GK정보통신, '인공지능 영상분석 시스템 기술' 업무협약"
"아리바이오, ‘바이오 의료 인공지능 데이터 구축’ 사업 선정"
"[HANNOVER MESSE 2022 DEBRIEFING-③] 인공지능, 투자 단계지만 광범한 적용 ..."
"AI스마트광융복합협동조합, 광주용봉초등학교서 'AIoT(인공지능+사물인터넷)'..."
"동아ST, 인공지능 활용 '폐암 신약 연구' 정부과제 선정"
"KT, 인공지능 활용 건설 현장 중대 재해 막는다"
"삼성전자, 'C랩 아웃사이드' 5기 스타트업 공모...인공지능·메타버스·로보틱..."
"인천대, 아이알티코리아와 인공지능 화재경보장치 개발 착수"
인공지능 기반 흉부방사선영상 진단 시스템의 유용성 확인
"한국인터넷진흥원, 'AI Security Day' 세미나 개최...'인공지능으로 만드는 안..."
"(재)진안홍삼연구소, 인공지능 학습용 데이터 구축사업 수주"
"[의료계 소식] 비앤빛 강남밝은세상안과 유태근 원장, A.I. 인공지능을 통한 ..."
"국전자통신연구원 주최, 자율성장 인공지능 경진대회 접수 시작"
"셀렉트스타, 자율성장 인공지능 경진대회 접수 시작"
[나는 괜찮은 AI입니다] 미래에는 인공지능이 인간을 위협할까?
"후지필름코리아, 인공지능으로 무장한 'AF 시스템' 탑재....영상 미러리스 디..."
"영진전문대 인공지능사업단, AI교육캠프ㆍ경진대회 실시"
"강북구, '인공지능 로봇' 활용 어르신 돌봄 시작"
"존슨콘트롤즈-액센츄어, 인공지능 스마트 빌딩 '오픈블루 이노베이션 센터' 도..."
동두천시 전국 최초 인공지능형 알림 톡 지체 개발
"순천대학교 국용인 교수, '인공지능 기반 잡초 판별 시스템' 개발"
"용인세브란스병원 영상의학과 김은경 교수팀, 인공지능 기반 흉부방사선영상 ..."
"국제인공지능&윤리협회-포티투마루-더에이아이, AI 관련 MOU 체결"
"한국공항공사, ‘인공지능(AI) X-ray 검색 장비’ 국산화 개발 나서"
"서울시, 인공지능 가상휴먼 '와이티' 청년 홍보 대사로 위촉"
인공지능으로 그린수소 생산 위한 수전해 '철-니켈' 촉매 최적 비율 제시
"한국 인공지능 일본 진출의 교두보!...한국인공지능협회, '2022 AI Expo Toky..."
"영산대-국제미래학회, ‘인공지능과 메타버스 교수법 워크숍’ 실시"
"휴톰, 인공지능 수술보조 내비게이션 사업 박차"
강남 코엑스서 인공지능·로봇 윤리 국제학술대회 개최
[가톨릭대] '바이오메디컬·인공지능' 핵심인재 키우는 글로벌 혁신 대학
"[데스크가 만난 사람] ""인공지능 윤리는 기술에 반드시 들어가야 하는 '안전장..."
"동아ST, 인공지능 활용 혁신신약 발굴…광동제약, '마이비젯정' 출시 [제약오..."
"[알려株5] 루닛, 인공지능을 통한 암 진단· 암 치료 결정 솔루션"
"광주시, 과기부 손잡고 인공지능 미래新산업 육성 박차"
"동두천시, 인공지능형 알림톡...문자서비스 개발 운영"
"인공지능 소프트웨어 개발 기업 ‘폼즈’, IBK창공 혁신창업기업 선정"
"인공지능 기반 '무인 스토어' 비전 제시!...GS ITM, 휴먼아이씨티 AI 적용한 ..."
"[특징주] 인공지능 관련주 라온피플 주가 급등, 무상증자 권리락…골프 AI 레..."
종로구-KB국민카드 ‘인공지능 분리수거기 사업’…친환경행보 눈길
"솔트룩스, 누구나 인공지능을 쉽게 곁에 둘 수 있다면"
"제주대학교, 인공지능 교육 전문강사 양성 프로그램 운영"
인공지능으로 암 정복 꿈꾸는 ‘루닛’ 투자 포인트
"광주시, '인공지능 컨택센터' 및 '스마트 키오스크' 연계 모델 개발 및 사업화..."
"제주대, 인공지능 교육 전문강사 양성 참가자 모집 "
"마이크로소프트, 인공지능 컨택센터 등 신규 파트너 기술 및 정책 대거 발표…..."
"성균관대학교 김성아 교수의 '인공지능 시대의 건축', 대한민국학술원 우수학..."
"에이아이포펫, 인공지능 기반 반려동물 안구 및 피부 질환 측정 등 특허 3건 ..."
[보일스님이 들려주는 인공지능이야기] <22>인공지능 람다와 불교 ②
"차세대 의료AI 스타트업 '웨이센', 글로벌 헬스케어 대회 'Top 20' 선정... 실..."
달서중 '2022 인공지능(AI) 캠프' 개최
"삼보초'인공지능, 어떻게 교육을 바꾸나?'"
평택시 교통약자(장애인) 콜택시 인공지능(AI) 안전운전 솔루션 도입
대구 교육청 인공지능 활용 중등 영어 운영학교 선정
"강원대병원, 빅데이터 & 인공지능 연구과제 세미나 개최... 다양한 질환에서 ..."
"동두천시, 전국 최초 '인공지능형 알림톡' 문자서비스 개발 운영"
"중앙대학교 HK+ 인문학콘텐츠연구소, ’제5회 인공지능인문학 국제학술대회‘..."
"국민은행 ""미래금융, 참신한 아이디어 찾습니다""…인공지능 활용한 경진대회 ..."
"오스티오이드, 경희대 치과병원과 '인공지능 3D 통합 영상분석 플랫폼' 개발한..."
"평택도시공사, 교통약자 콜택시 인공지능(AI) 안전운전 솔루션 도입"
"전립선암 병리 진단 보조 '인공지능 플랫폼'...딥바이오, 조달청 혁신제품 지..."
"지스트 AI 대학원 전해곤 교수팀, 영상 속 '깊이 정보'를 인공지능 알고리즘을..."
"NH투자증권, 서울대와 손잡고 인공지능 '대고객' 투자 정보 서비스를 제공"
"인공지능 기반 '노지 스마트팜'... 우경정보기술, 한국형 미래 농업 대안 찾았..."
"종로구­KB국민카드, 인공지능 분리수거기 사업 업무 협약"
"인공지능 검색 솔루션 '모르는거 빼고 다 찾아준다!'... 포티투마루, 'Search..."
"메인비즈협회, 김선 서울대 교수 초청 '활용 인공지능 신약개발' 강연"
"K-V VINA 이용훈 회장, 전주대학교 인공지능학과에 발전기금 1천만원 기부"
"인공지능 개로봇, 쓰레기매립장서 2340억원 비트코인 찾아낼까?"
"KAIST, 인공지능 활용한 실내외 통합 GPS 시스템 개발"
"딥세일즈, 기업부설연구소 설립으로 인공지능 바이어 발굴 확대 위한 R&D 기반..."
"[와이드 인터뷰] 이형환 중앙대학교 안성부총장 ""AI가 맞춤전공 추천하는 대학..."
"KT·서울성모병원, 당뇨 관리 돕는 AI 기술 개발"
"에스앤피랩, 교통혼잡 해소 위한 ‘인공지능 학습용 데이터 구축 사업’에 선..."
"의령군 의병박물관, 인공지능 전시해설 로봇 도입"
"인공지능 비즈니스 솔루션 개발 기업 ‘맥클로린’, IBK창공 선정"
"KB국민카드-종로구, 스마트 인공지능 분리수거기 사업 '맞손'"
"에이피소프트, 딥러닝 인공지능 기반 비트코인 자동매매 기술 특허출원 밝혀"
"지스트 – MIT, 인공지능 분야 공동연구 워크숍 개최"
"서울창조경제혁신센터, '2022 대·스타 해결사 플랫폼 4차산업(메타버스, 인공..."
"서울대, 인공지능 분야 우수 인재 '율촌 AI 장학생' 19명 선정...농심그룹 율..."
"인공지능이 인간의 짝 찾아주는 시대로... 모두의 지인, 'AI 매칭 결혼 정포 ..."
"경희대치과병원, 미국 오스티오이드와 인공지능 3D 통합영상분석 플랫폼 개발..."
"""데이터·인공지능 분야 무한한 발전가능성…개선 가능 규제 빠르게 조..."
인공지능으로 1시간 만에 스스로 걸음마 배운 '로봇개'
"삼성전자, AI인재 키워 반도체·디스플레이 연구한다"
"한덕수 국무총리, 더존비즈온 을지타워 방문...데이터·인공지능 분야 투자애..."
삼성전자 ‘AI 챌린지’
인공지능 스피커 활용 철원군 건강지킴마을사업 호응
"농정원, 스마트농업 AI 경진대회 개최…총상금 1억원"
"글로벌 사모펀드 베인캐피탈, 인공지능 전문 '텍톤'에 투자"
"인공지능 기반 흉부방사선영상 진단 시스템, 임상에서 효과 입증"
"코트라, 'AI 활용'…중견기업 ESG 모니터링 지원"
위치인식 기술의 혁신 인공지능 활용한 '실내외 통합 GPS 시스템'
"KT-서울성모병원, 당뇨 환자 위한 AI·디지털 트윈 기술 개발"
"강북구, 인공지능 로봇 활용한 어르신 돌봄 서비스 시작"
"육군-POSTECH, 인공지능·드론봇·레이저 등 군사과학기술 발전 위한 군사과학..."
전국 흐리고 중부지방 비 소식…낮 최고기온 35도
“일주일내 범죄 발생 예측 정확도 90%” AI 도입 득될까?
"한국뇌연구원, 소아·청소년 정신건강 위한 심리검사·뇌영상 인공지능 데이터..."
"서귀포시, 인공지능을 접목한 교통사고 예방 시스템 구축 완료"
"강북구, 인공지능 로봇 '알파미니'로 어르신 돌봄 강화"
"""인공지능 로봇 만들며 배워요""..'AI 정보 영재교육원 캠프' 열려"
"KT-NIPA, ICT 벤처 육성 DX 컨설팅·인재양성 협약"
"삼성전자, '제2회 삼성 AI 챌린지' 개최"
"목포대 로봇인공지능융합센터, 스마트팜 산업 특화 온라인 교육생 모집"
당신이 '서학개미'라면 유용할 수밖에 없는 인공지능 어플은 글로벌 상장 기업...
"KT-서울성모병원, 당뇨 관리 돕는 디지털 트윈 기술 개발"
세계 3대 자연어 AI 대회 석권한 투디지트…국내 자연어 인공지능 기술에 시선...
"""신약개발의 낮은 성공률과 고비용 문제 극복하겠다""···동아ST·심플렉스·..."
"드론 AI 스타트업 '오조', 대규모 산불 잡을 인공지능 기반 드론 '파이록스' ..."
[채널Who] 현대차 '하늘 나는 차' 경쟁력은? 인공지능과 수소전지 두 날개
"[카드] 인공지능 비즈니스 개발 기업 맥클로린, IBK창공 선정"
인공지능이 암 진단·비용·시간 줄이고 정확성 높였다! ... DGIST 박상현 교...
"지스트 – MIT, '인공지능 분야 공동연구 워크숍' 개최"
"타임게이트, NIA ‘2022년 AI 학습용 데이터 구축’ 6개 분야 수행기관 선정"
"삼성전자, 국내 대학·대학원생 대상 '2022 삼성 AI 챌린지' 개최"
"삼성전자, 메타버스서 '제트랜드 데이' 이벤트 진행"
"에이디칩스 주가 상승 초기?...과기부, 인공지능 사업투자에 매수 '들썩'"
"KT, 공감하는 AI로 ‘사람다운’ 로봇 세상 만든다"
"DGIST 박상현 교수 연구팀, 암 존재와 부위까지 정확하게 보여줄 수 있는 인공..."
"삼성전자, AI 우수 인력 발굴 2022 삼성 AI 챌린지 개최"
"데이터큐, 장애인 대상 인공지능 데이터 라벨러 양성과정 교육생 모집"
"한국IBM, 대교그룹 업무 프로세스 효율화... RPA와 인공지능 기술에 기반한 하..."
"아마존, AI 로봇 진심 ‘아이로봇’ 품었다"
"의료 인공지능 기업 루닛, 공모가 3만원 확정"
"KT, 디지털 기술로 당뇨 환자 돕는다…서울성모병원과 협력"
서울 혁신학교 지정 깐깐해진다…교사·부모 과반 동의해야 가능
"KT-NIPA, ICT 벤처 육성…디지털전환 컨설팅·인재양성 협력"
"중기부 '2022 여성창업경진대회', 임신확률 높은 배아 선별해주는 인공지능으..."
삼성전자 대학·대학원생 대상 ‘AI 챌린지’
"네이버·네이버클라우드, 충북대병원과 스마트 병원 구축 MOU"
"KT·서울성모병원, 당뇨 관리 돕는 디지털 트윈 기술 개발"
"삼성전자, AI 챌린지 개최…반도체 난제 해결할 인재 찾는다"
"코트라, 중견기업에 ESG 리스크 모니터링 서비스"
[기고] 엣지 인공지능 워크로드를 차세대 HMI 애플리케이션으로!
"IAAE 국제인공지능&윤리협회-퀀텀테크엔시큐, AI 및 AI윤리 공동 사업협력 협..."
메타버스서 '보물찾기'…삼성 로봇청소기 최대 30만원 할인
시청자와 게임 소통? ‘불공정한 게임’ 만든 ‘뒷광고 경계’…유저 분노
"서울 혁신학교 신청, 교사·부모 모두 과반동의해야"
"현대차, 전동화시대 인재 확보 속도… R&D 경력직 대규모 채용"
인공지능으로 '자율주행'과 '스마트시티' 데이터 라벨링을 자동으로...에이모...
"KOTRA, 중견기업 ESG 대응 위한 언론기사 AI 모니터링 서비스 제공"
"광운인공지능고등학교, 'AI 자율주행' 경진대회 2022 개최...중학교 대상, 누..."
"영남중·대구고 SW동아리, MS 주최 AI 경진대회 수상"
"삼성전자, '2022 삼성 AI 챌린지' 개최"
"이상헌 의원실, 유튜버 '게임 내 프로모션 계정' 표시제 제안"
[날씨] 다시 장마…중부지방 천둥·번개 동반 많은 비
"삼성전자, AI 인재 발굴 나선다…‘2022 삼성 AI 챌린지’ 개최"
"KT-서울성모병원, '당뇨 관리' 디지털 트윈 기술 개발한다"
"KT-NIPA, 차세대 ICT 벤처·인재 양성한다"
"AI 스타트업 '딥인사이트', 시리즈A로 35억원 투자 유치... 인공지능 및 3D 센..."
"삼성전자, 대학·대학원생 대상 '2022 삼성 AI 챌린지' 개최"
"흥국생명, 치매보험에 인지훈련 프로그램 탑재"
"인포보스, 서울대 농생명과학공동기기원과 인공지능 활용한 다중 오믹스 분석..."
"""메타버스서 삼성 청소기 체험하세요"""
"KT, NIPA와 디지털전환 사업 맞손"
"충남교육청, '인공지능·메타버스 활용' 연수...미래교육 준비"
"현대차, R&D 경력직 수백명대 채용한다"
지금 들어가고 9월까지는 팔아라…AI가 예언하는 '나스닥100'
"삼성전자, 대학·대학원생 대상 '2022 AI 챌린지' 개최"
제주 해수욕장 안전관리 나선 '드론'…익수자에 구명 튜브 투하
"삼성전자, '2022 삼성 AI 챌린지' 개최…신소재·컴퓨터비전 공모"
"인천과학문화거점센터, '로봇 전문가' 양성 교육"
"""여기서 사니 30만원 싸네""…삼성전자, 메타버스서 '제트랜드 데이' 행사"
KT-NIPA ‘DX 컨설팅·인재양성’ 맞손
"종로구-KB국민카드, '인공지능 캔·페트병 분리수거기 사업' 공동 추진"
AI와 대화·이동통신 모니터링…‘고독사 예방’ 팔걷은 지자체들
"네이버-네이버클라우드-충북대병원, AI 활용한 스마트 병원 구축 '맞손'"
"메디컬아이피, 유럽 최대 영상의학회 'ECR 2022' 참가...한국 '디지털 트윈 기..."
"농정원, 2022 스마트농업 AI 경진대회 개최"
"삼성전자, 2022 삼성 AI 챌린지 개최…신소재·컴퓨터 비전 주제"
"중견기업 ESG 이슈 모니터링…""이젠 AI로 하자"""
[내일날씨] 중부지방 많은 비…서울 낮 최고 27도
"서울시-KAIST, 기업 내부서 고급 AI개발자 인력 양성하도록 지원"
"삼성전자, 메타버스에서 '제트' 로봇청소기 할인 행사"
창업가 육성하는 '이지스 임팩트 스테이지'…내달 1일 마감
"광주시, 로봇이 행정업무 돕는다…업무자동화시스템 구축"
"KT·NIPA, 중견·중소 디지털 혁신 지원 나서"
"단일 인공지능 모델, 세계 200개 언어 간 고품질 번역 제공!... 메타AI, 매개..."
대한민국 인공지능 대표 기관들 한자리…‘2022 AI 원팀 전체회의’ 개최
"'칩4' 두고 고심 깊은 정부…""중국 달랠 전략 병행해야"""
"아주대학교 인공지능학과 학생들, '한국컴퓨터종합학술대회' 우수논문상 수상"
현대차 `R&D 경력` 세자릿수 채용… AI 인터뷰 도입
[잇속] KT·LGU+·네이버 외
"남성희 전문대교협회장 ""전문대 AI·반도체 전공에 4년제 허용해야"""
"드론, 해수욕장 감시 눈 된다"
"네이버-네이버클라우드-충북대병원, 스마트 병원 구축 위해 '맞손'"
"현대차, 연구개발본부 경력직 채용…""전동화 분야 대폭 확대"""
"카이스트 한동수 교수팀, 인공지능 활용한 '실내외 통합 GPS 시스템' 개발"
"한국교통대 LINC 3.0 사업단, 인공지능산업 융합생태계 조성을 위한 '광역협력..."
"KT-NIPA, ICT 벤처에 DX 컨설팅·AI인재 양성 지원"
"조선대 김영식 교수, 프라이버시 보장 AI 기술 공동 개발"
"삼성전자 '신상' 청소기, 메타버스에서 찾고 30만원 할인 받으세요"
"휴이노-한국존슨앤드존슨메디칼, 데이터 기반 부정맥치료 협약"
'입추' 무색한 찜통더위 계속…전국 곳곳 소나기
"광주시, 수도권 인공지능 유망기업과 '108억 원 규모 투자협약' 체결"
"기보, 로봇과 협업 '업무자동화' 도입 '대통령 표창' 수상"
"삼성전자, 메타버스서 `제트랜드 데이` 이벤트 진행"
"코트라, 중견기업 ESG 리스크 모니터링 서비스"
삼성전자 '2022 삼성 AI 챌린지' 개최…총 상금 4200만원
"KT, NIPA와 ICT 벤처 육성 DX 컨설팅·인재양성 협력"
[AI-META 시대 '미래전략']<26>교육 대전환
"흥국생명, 치매예방 프로그램 업무 제휴 협약식"
"KT-NIPA, ICT 벤처육성 'DX 컨설팅·인재양성' 협력"
제주선 ‘드론’이 바다에 구명 튜브 던진다
"알서포트, LG콘텐츠 스토어에 ‘리모트미팅앱’ 출시"
"KT, 서울성모병원과 당뇨 환자 돕는 드지털 트윈 기술 개발"
"시 쓰는 AI, 인간에게 던지는 화두는?"
동의대 인공지능그랜드ICT연구센터 몽골국제대와 업무 협약 체결
"기보, 올해 국가인사업무 발전 유공 '대통령 표창' 수상"
"KT, 정보통신산업진흥원과 AI·DX 분야 인재 양성 나선다"
"네이버·네이버클라우드·충북대병원, 스마트병원 구축한다"
"이상헌 의원, 게임업계에 ‘프로모션 계정’ 표시 제안"
"KT, 서울성모병원과 당뇨관리 돕는 디지털 트윈 기술 만든다"
"코트라, 중견기업 대상 AI ESG 이슈 모니터링 선봬"
"복지부 제2차관, 의료데이터·인공지능 연구개발 현장 방문"
"KT·서울성모병원, 1형 당뇨 환자를 위한 디지털 트윈 기술 개발"
"한국전자통신연구원, 자율성장 인공지능 경진대회 접수"
"정부, 데이터·인공지능 규제 손질…""데이터 개방·활용 확대"""
"농정원, ‘2022 스마트농업 AI 경진대회’ 개최"
인공지능이 인간보다 더 공정하고 민주적이었다
"우주텍, 인공지능 접목한 맞춤형 기능성 인솔 닥솔 출시"
"""AI는 LG죠"" 과기부 주최 심포지엄 주관사 합류…그룹사 총출동"
"메가존클라우드, 클라우드 분야 여성 인재 양성…위셋과 맞손"
"삼성전자, 2022 삼성 AI 챌린지 개최"
"""당뇨, 디지털 트윈으로 해법 찾는다"""
"어디서도 못본 빅데이터·인공지능 교육플랫폼 … 경남교육청, ‘아이톡톡’ ..."
한국교통대 코딩아카데미센터 '인공지능 고급과정' 교육생 모집
"국립광주과학관, '제1회 인공지능 융합콘서트' 개최"
인공지능 시대 NPC도 인권 논란 정당한가
"제주대, 인공지능 교육 전문강사 양성 프로그램 운영"
"항우연, AI 위성영상 분석 기술 우수성 입증...인공지능·위성영상 활용 '산림..."
국립광주과학관 인공지능 융합콘서트
"""시도조차 못했던 일""…빅데이터‧인공지능 교육플랫폼 경남에서 성공"
"보건복지부 제2차관, 의료데이터·인공지능 연구개발 현장 방문"
"삼성전자, 'AI 챌린지' 개최"
"삼성전자, AI 인재 발굴 나선다…6주간 챌린지 개최"
"삼성전자, ‘2022 삼성 AI 챌린지’ 개최"
"세브란스병원, 뇌경색 환자에서 숨어있는 관상동맥질환 인공지능으로 예측"
"휴이노, 한국존슨앤존슨메디칼과 부정맥 치료 MOU 체결"
"이기일 복지부 차관, 의료데이터 활용 연구 및 의료 인공지능 개발 지원방안 ..."
"태백시, 안전취약지역 6곳에 인공지능 CCTV 설치"
"국립광주과학관, 제1회 인공지능 융합콘서트"
"K-인공지능 반도체, 미래를 말하다"
"전기연-캐나다 워털루대, 제조 인공지능 협력 박차"
"조선대, 프라이버시 보장 AI 기술 공동 개발"
"한국인공지능협회, '2022 AI 엑스포 도쿄'에서 한국공동관 운영"
"도로교통공단, 빅데이터ㆍAI 기반 위험도로예측 시범서비스 구축"
"영남중·대구고, 마이크로소프트 주최 이매진 컵 주니어 TOP3"
"마이게러지, 중기부 팁스(TIPS) 선정 … 마이게러지 길형용 대표 “AI(인공지..."
"대구교육청, 인공지능 활용 영어교육 추진"
[광주소식]국립광주과학관 1회 인공지능 융합콘서트 등
"삼성전자, '2022 삼성 AI 챌린지' 개최…9월 16일까지"
[AI-META 시대 '미래전략'] <4>인공지능 메타버스 교육
노인성 질환 '치매' 이제 인공지능 기반 MRI로 검사
"한구교원대 모두를 위한 AI 행사, 2022. AI 페스티벌, 실용 인공지능 학술대회..."
"한국인공지능협회, '2022 AI Expo Tokyo' 한국공동관 운영"
"소리자바, '2022 의료분야 인공지능 데이터 구축 사업' 선정"
"KOTRA, 중견기업 1000여개사 ESG 모니터링 서비스"
"대구교육청, 인공지능 활용 중등 영어교육 프로그램 운영"
사용자 중심 인공지능 서비스는 시작부터 글로벌이다
