,title,url
0,"발렌베리家 회장 ""한-스웨덴, 5G·AI·스마트시티 신기술 손잡자""",https://www.sedaily.com/NewsView/1VS4FYRRYP
1,전기강판 접착 신기술 개발…친환경차 소음·진동 확 줄였다,https://www.hankyung.com/economy/article/2019121733961
2,[이슈분석]첨단 신기술 집약한 핵심 신차 '70종' 향연,http://www.etnews.com/20191211000104
3,"2024년, 전기차 시대 열린다",http://www.dt.co.kr/contents.html?article_no=2019120602100932781001&ref=naver
4,"車업계, 자율주행·전기차 투자 제휴 ‘붐’",http://www.fnnews.com/news/201912081744259467
5,전기차·엔진차 5년뒤엔 같은 값,https://biz.chosun.com/site/data/html_dir/2019/12/06/2019120600058.html?utm_source=naver&utm_medium=original&utm_campaign=biz
6,"中企 전기차 콘센트 신기술, '샌드박스' 넣자 8개월 헛바퀴",http://biz.chosun.com/site/data/html_dir/2019/10/05/2019100500070.html?utm_source=naver&utm_medium=original&utm_campaign=biz
7,車·석유 산업 정점 찍고 내리막길…글로벌 대변혁 시작,http://news.mk.co.kr/newsRead.php?no=1083203&year=2019
8,감원·공장폐쇄… 글로벌 車업계 '구조조정 태풍'은 이제 시작,http://www.fnnews.com/news/201912251755310435
9,[미리보는 ‘CES 2020’] 모빌리티 미래상이 한자리에,http://www.hankookilbo.com/news/npath/201912311400319814?did=NA
10,4차 산업혁명시대 완성차업계 노사 고용 개선 시각차 크다,http://www.segye.com/content/html/2019/12/24/20191224511021.html?OutUrl=naver
11,"㈜디티앤씨, IT-BT-AI 융합 기술 선도… “시험인증업계 새 패러다임 제시할 ...",http://www.donga.com/news/article/all/20191228/98992171/1
12,[기고]광물 전쟁 속 ‘엇박자’,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201912292039005&code=990304
13,GS주유소에 LG전자 350㎾급 초고속 전기차 충전기 설치,http://www.etnews.com/20190122000190
14,中 작년 전기차 판매량 120만대 돌파...미·유럽 압도,http://www.etnews.com/20190125000298
15,'작전명 : 조용한 공습' 중국 전기차가 몰려온다,https://biz.chosun.com/site/data/html_dir/2019/11/27/2019112703571.html?utm_source=naver&utm_medium=original&utm_campaign=biz
16,미국 FCA · 프랑스 PSA 합병… 세계 4위 자동차기업 탄생,http://www.fnnews.com/news/201912181811475548
17,현대차 “신기술로 신시장 연다”…인도네시아發 ‘파급효과’ 기대,http://news.heraldcorp.com/view.php?ud=20191127000349
18,"SK, 5G 등 미래 신기술 서비스 분야서 품질 혁신",https://www.hankyung.com/economy/article/2019110413561
20,"[프랑크푸르트모터쇼]폭스바겐·벤츠·BMW, 신차 24종 가운데 13종 전기차",http://www.etnews.com/20190910000135
21,전기차·스마트시티·스타트업 분야 동남아 진출 탄력 붙는다,http://news.kmib.co.kr/article/view.asp?arcid=0924096341&code=11151100&cp=nv
22,"무보-산업기술진흥원, 기업 수출활력 제고 지원 업무협약",http://www.etnews.com/20191223000283
23,기업 덮친 '위기 3각 파도'…신기술로 정면돌파 나선다,https://www.hankyung.com/economy/article/2019081912811
24,[로터리] 원전과 경유차의 닮은 꼴,https://www.sedaily.com/NewsView/1VS7O4FCNV
25,"[Tech & BIZ] ""포털로 한국인 사로잡았듯 AI·로봇으로 세계인 홀릴 것""",https://biz.chosun.com/site/data/html_dir/2019/12/26/2019122600106.html?utm_source=naver&utm_medium=original&utm_campaign=biz
26,첫 SUV·하이브리드… 2020년 색다른 차가 온다,https://biz.chosun.com/site/data/html_dir/2019/12/24/2019122400058.html?utm_source=naver&utm_medium=original&utm_campaign=biz
27,'中 배터리 구조조정' 한국 업체엔 기회되나,https://www.sedaily.com/NewsView/1VS7N916QV
28,‘2019 포스코 기술콘퍼런스’ 개최… 철강 신기술 한자리에,http://news.mt.co.kr/mtview.php?no=2019082807020303234
29,"[신제품·신기술] 캠시스, 한국형 초소형 전기차 CEVO-C 출시",http://news.heraldcorp.com/view.php?ud=20190329000535
30,"SK텔레콤, MS와 전략 제휴로 ICT분야 신기술 접목…지속가능 혁신 박차",https://www.hankyung.com/economy/article/2019080525681
31,도심 개인 항공기… AI 라이프… 8K TV 전쟁,http://www.donga.com/news/article/all/20191223/98939977/1
32,"기업들, 웹툰·유튜브로 신기술 홍보 붐",https://www.seoul.co.kr/news/newsView.php?id=20190709021003&wlog_tag3=naver
33,미래자동차 '상생모델' 만든다…중기부-현대·기아차 맞손,https://view.asiae.co.kr/article/2019121808494923540
34,"[코리아타임스 뉴스] 피아트크라이슬러-푸조시트로엥 합병, 친환경 차 늘린다",http://www.hankookilbo.com/news/npath/201912251552728484?did=NA
35,중국 봉 된 韓전기차 전시회…中업체 돈 깎아주고 모시기,https://view.asiae.co.kr/news/view.htm?idxno=2019051311122091184
36,"벤츠 CEO “EQC, 韓 고급 전기차 시장 주도할 것”",http://www.edaily.co.kr/news/newspath.asp?newsid=01151286622492200
37,현대·기아차 '유렵형 전기차' 충전속도로 승부수,http://www.etnews.com/20190522000150
38,덩치 커지는 전기차…고민 커지는 현대·기아차,http://news.heraldcorp.com/view.php?ud=20190507000489
39,"수소전지 물류로봇·전기차·AI 장착하는 10개 지자체…'규제특구' 발판, 4차...",https://www.hankyung.com/article/2019042210671
40,"[Edu News] 서울과기대, 스마트 에너지타운 구축해 신기술 개발·연구",http://news.mk.co.kr/newsRead.php?year=2019&no=407970
41,[서울모터쇼]신차보다 신기술이 주인공…참가 업체 '역대 최다',http://view.asiae.co.kr/news/view.htm?idxno=2019032811100977018
42,[ET단상]파워트레인 신기술이 가져올 자동차산업 영향,http://www.etnews.com/20190321000261
43,‘상하이 모터쇼’ 개막… 전기차·SUV 치열한 각축전 예상,http://news.kmib.co.kr/article/view.asp?arcid=0924073227&code=11151400&cp=nv
