,title,url
0,전기차 '충전 특례요금' 일몰 없이 단계적 인상...30일 최종 확정,http://www.etnews.com/20191227000227
1,중고차 시장서 친환경차 각광…경매 인기몰이,https://www.hankyung.com/economy/article/2019123098891
2,"CU, 친환경 편의점 ‘그린 스토어’ 오픈",http://news.heraldcorp.com/view.php?ud=20191226000411
3,LG·SK에 열어줬지만..中전기차 배터리시장 공략은 '험난',http://news.mt.co.kr/mtview.php?no=2019123011303631967
4,새해부터 '新車大戰'…베스트셀링카·전기차부터 SUV·하이브리드카까지,https://www.hankyung.com/economy/article/2019123098441
5,"자동차 시장, 내년 정체 예상에도 신흥국·친환경차 중심 개선 기대",http://news.kmib.co.kr/article/view.asp?arcid=0924115505&code=11151400&cp=nv
6,"현대·기아차, SK이노와 전기차 플랫폼 배터리 파트너 됐다",https://www.sedaily.com/NewsView/1VS5D4WXDS
7,`SUV·친환경·고급차` 키워드… 中시장 중심 회복세,http://www.dt.co.kr/contents.html?article_no=2019123002100832052002&ref=naver
8,[Car&Fun] 혹한에도 선방한 현대·기아차···친환경·LPG차는 '인기충전',https://www.sedaily.com/NewsView/1VS9H05HP3
9,"조명래 장관 ""친환경차 의무보급, 기업 인센티브 검토""",https://www.sedaily.com/NewsView/1VS4FOAW91
10,“부동산 개발에서 벗어나 친환경-첨단산업으로 신성장 동력 찾겠다”,http://www.donga.com/news/article/all/20191223/98923761/1
11,[아듀 ‘2019년 수입차’]내년 키워드는 '전기차·SUV,https://www.sedaily.com/NewsView/1VS7N5FE0Z
12,[단독]카카오 전기차 충전업체 대영채비에 전략적 투자...'모빌리티 사업' 강...,http://www.etnews.com/20191223000196
13,"현대차·도로公, 고속도로 휴게소 12곳에 초고속 전기차 충전소",https://www.hankyung.com/economy/article/201912201555i
14,"[코리아타임스 뉴스] 피아트크라이슬러-푸조시트로엥 합병, 친환경 차 늘린다",http://www.hankookilbo.com/news/npath/201912251552728484?did=NA
15,"한국산 전기차 배터리, 중국 정부 보조금 받는다",https://www.hankyung.com/economy/article/2019120930141
16,전기강판 접착 신기술 개발…친환경차 소음·진동 확 줄였다,https://www.hankyung.com/economy/article/2019121733961
17,"현대기아車, 세계 친환경차 3위 시동걸었다",http://www.dt.co.kr/contents.html?article_no=2019121002100832052001&ref=naver
18,[Car&Fun] 프리미엄 전기차 맨 앞에···'재규어 I-PACE',https://www.sedaily.com/NewsView/1VS32GLVB8
19,"현대차 포터II, 전기차로 재탄생",http://www.fnnews.com/news/201912111815573619
20,전기차로 돌아선 美 거인 GM…LG 배터리 선택했다,http://news.mt.co.kr/mtview.php?no=2019120809054361159
21,"울산시, 전기차·수소차 부품산업 육성 10년간 6500억 투입",http://news.mk.co.kr/newsRead.php?no=1057815&year=2019
22,"그랩 손잡고···현대차, 인도네시아 전기차 공유시장 출사표",https://www.sedaily.com/NewsView/1VS254JUJR
23,"LG화학, 美 전기차 배터리 합작사 새 파트너로 GM",https://view.asiae.co.kr/article/2019120609253846848
24,"전기차·AI·로봇에 20兆 투자…현대차 ""모빌리티 회사로 변신""",https://www.hankyung.com/economy/article/2019120429331
25,친환경車로 中시장 새판 짜는 정의선,https://www.sedaily.com/NewsView/1VS3J5DXWO
26,‘자영업자의 발’ 포터Ⅱ 전기차 나왔다,https://www.seoul.co.kr/news/newsView.php?id=20191212021011&wlog_tag3=naver
